onset	duration	sample	value	stage_name
306.399	34.076	612798	stage_start	pinch_practice
361.9635	93.8915	723927	stage_start	pinch_release_static_hand_in_lap_with_taps
368.88	0	737760	middle_press	n/a
368.98	0	737960	middle_release	n/a
369.08	0	738160	middle_press	n/a
369.165	0	738330	middle_release	n/a
369.87	0	739740	index_press	n/a
369.975	0	739950	index_release	n/a
370.105	0	740210	index_press	n/a
370.27	0	740540	index_release	n/a
371.225	0	742450	middle_press	n/a
372.155	0	744310	middle_release	n/a
372.835	0	745670	middle_press	n/a
372.94	0	745880	middle_release	n/a
373.04	0	746080	middle_press	n/a
373.14	0	746280	middle_release	n/a
373.725	0	747450	index_press	n/a
374.945	0	749890	index_release	n/a
375.27	0	750540	middle_press	n/a
375.365	0	750730	middle_release	n/a
376.65	0	753300	middle_press	n/a
376.815	0	753630	middle_release	n/a
376.925	0	753850	middle_press	n/a
377.22	0	754440	middle_release	n/a
378.02	0	756040	index_press	n/a
378.195	0	756390	index_release	n/a
378.305	0	756610	index_press	n/a
378.435	0	756870	index_release	n/a
379.37	0	758740	index_press	n/a
379.49	0	758980	index_release	n/a
379.595	0	759190	index_press	n/a
379.845	0	759690	index_release	n/a
380.54	0	761080	middle_press	n/a
381.335	0	762670	middle_release	n/a
382.96	0	765920	middle_press	n/a
383.255	0	766510	middle_release	n/a
384.275	0	768550	middle_press	n/a
384.55	0	769100	middle_release	n/a
385.265	0	770530	index_press	n/a
385.5	0	771000	index_release	n/a
385.62	0	771240	index_press	n/a
385.87	0	771740	index_release	n/a
386.625	0	773250	middle_press	n/a
387.22	0	774440	middle_release	n/a
388.655	0	777310	index_press	n/a
388.775	0	777550	index_release	n/a
388.925	0	777850	index_press	n/a
389.055	0	778110	index_release	n/a
390.11	0	780220	index_press	n/a
390.32	0	780640	index_release	n/a
391.635	0	783270	index_press	n/a
391.745	0	783490	index_release	n/a
392.515	0	785030	index_press	n/a
392.625	0	785250	index_release	n/a
392.735	0	785470	index_press	n/a
392.94	0	785880	index_release	n/a
393.57	0	787140	middle_press	n/a
395.07	0	790140	middle_release	n/a
395.615	0	791230	index_press	n/a
395.835	0	791670	index_release	n/a
396.725	0	793450	middle_press	n/a
397.83	0	795660	middle_release	n/a
398.145	0	796290	middle_press	n/a
398.165	0	796330	middle_release	n/a
399.155	0	798310	index_press	n/a
399.68	0	799360	index_release	n/a
400.64	0	801280	index_press	n/a
401.09	0	802180	index_release	n/a
402.26	0	804520	index_press	n/a
402.365	0	804730	index_release	n/a
402.495	0	804990	index_press	n/a
402.685	0	805370	index_release	n/a
403.63	0	807260	middle_press	n/a
403.905	0	807810	middle_release	n/a
404.99	0	809980	middle_press	n/a
405.08	0	810160	middle_release	n/a
405.235	0	810470	middle_press	n/a
405.42	0	810840	middle_release	n/a
406.49	0	812980	index_press	n/a
406.65	0	813300	index_release	n/a
406.845	0	813690	index_press	n/a
406.985	0	813970	index_release	n/a
408.25	0	816500	middle_press	n/a
408.34	0	816680	middle_release	n/a
408.54	0	817080	middle_press	n/a
408.665	0	817330	middle_release	n/a
410.125	0	820250	middle_press	n/a
410.225	0	820450	middle_release	n/a
410.93	0	821860	middle_press	n/a
411.02	0	822040	middle_release	n/a
411.135	0	822270	middle_press	n/a
411.25	0	822500	middle_release	n/a
412.165	0	824330	middle_press	n/a
412.54	0	825080	middle_release	n/a
413.745	0	827490	index_press	n/a
414.97	0	829940	index_release	n/a
415.34	0	830680	index_press	n/a
415.495	0	830990	index_release	n/a
415.6	0	831200	index_press	n/a
415.805	0	831610	index_release	n/a
416.56	0	833120	index_press	n/a
418.2	0	836400	index_release	n/a
419.21	0	838420	index_press	n/a
419.435	0	838870	index_release	n/a
420.115	0	840230	middle_press	n/a
420.345	0	840690	middle_release	n/a
421.48	0	842960	index_press	n/a
421.75	0	843500	index_release	n/a
422.675	0	845350	middle_press	n/a
422.835	0	845670	middle_release	n/a
423.645	0	847290	middle_press	n/a
423.715	0	847430	middle_release	n/a
423.85	0	847700	middle_press	n/a
424.145	0	848290	middle_release	n/a
424.785	0	849570	index_press	n/a
424.905	0	849810	index_release	n/a
425.64	0	851280	index_press	n/a
426.91	0	853820	index_release	n/a
428.045	0	856090	index_press	n/a
429.545	0	859090	index_release	n/a
430.52	0	861040	index_press	n/a
430.54	0	861080	index_release	n/a
431.655	0	863310	index_press	n/a
431.89	0	863780	index_release	n/a
432.64	0	865280	middle_press	n/a
432.935	0	865870	middle_release	n/a
434.185	0	868370	index_press	n/a
434.32	0	868640	index_release	n/a
434.61	0	869220	index_press	n/a
434.83	0	869660	index_release	n/a
435.585	0	871170	middle_press	n/a
436.395	0	872790	middle_release	n/a
437.845	0	875690	middle_press	n/a
437.94	0	875880	middle_release	n/a
438.045	0	876090	middle_press	n/a
438.145	0	876290	middle_release	n/a
438.81	0	877620	middle_press	n/a
438.83	0	877660	middle_release	n/a
439.565	0	879130	middle_press	n/a
439.64	0	879280	middle_release	n/a
439.66	0	879320	middle_press	n/a
439.85	0	879700	middle_release	n/a
441.305	0	882610	index_press	n/a
441.405	0	882810	index_release	n/a
442.21	0	884420	index_press	n/a
443.245	0	886490	index_release	n/a
443.92	0	887840	middle_press	n/a
444.005	0	888010	middle_release	n/a
444.14	0	888280	middle_press	n/a
444.435	0	888870	middle_release	n/a
445.21	0	890420	index_press	n/a
445.32	0	890640	index_release	n/a
446.435	0	892870	index_press	n/a
446.455	0	892910	index_release	n/a
447.4	0	894800	index_press	n/a
448.23	0	896460	index_release	n/a
449.05	0	898100	middle_press	n/a
449.5	0	899000	middle_release	n/a
450.695	0	901390	middle_press	n/a
450.72	0	901440	middle_release	n/a
452.085	0	904170	middle_press	n/a
452.48	0	904960	middle_release	n/a
530.4895	26.277	1060979	stage_start	thumb_swipes_practice
576.1895	73.609	1152379	stage_start	thumb_swipes_static_arm_in_lap
581.265	0	1162530	thumb_up	n/a
582.5	0	1165000	thumb_click	n/a
583.87	0	1167740	thumb_in	n/a
584.995	0	1169990	thumb_out	n/a
585.87	0	1171740	thumb_up	n/a
586.965	0	1173930	thumb_click	n/a
587.89	0	1175780	thumb_up	n/a
588.7	0	1177400	thumb_down	n/a
589.965	0	1179930	thumb_out	n/a
590.75	0	1181500	thumb_out	n/a
592.035	0	1184070	thumb_click	n/a
593.005	0	1186010	thumb_down	n/a
594.38	0	1188760	thumb_down	n/a
595.6	0	1191200	thumb_out	n/a
596.735	0	1193470	thumb_out	n/a
597.575	0	1195150	thumb_down	n/a
598.885	0	1197770	thumb_out	n/a
600.175	0	1200350	thumb_click	n/a
602.095	0	1204190	thumb_in	n/a
602.735	0	1205470	thumb_up	n/a
603.545	0	1207090	thumb_out	n/a
604.925	0	1209850	thumb_up	n/a
606.425	0	1212850	thumb_down	n/a
607.58	0	1215160	thumb_down	n/a
608.685	0	1217370	thumb_down	n/a
609.75	0	1219500	thumb_click	n/a
610.53	0	1221060	thumb_in	n/a
611.71	0	1223420	thumb_out	n/a
612.715	0	1225430	thumb_up	n/a
613.68	0	1227360	thumb_in	n/a
614.94	0	1229880	thumb_in	n/a
615.93	0	1231860	thumb_click	n/a
616.935	0	1233870	thumb_down	n/a
618.205	0	1236410	thumb_up	n/a
619.435	0	1238870	thumb_click	n/a
620.5	0	1241000	thumb_in	n/a
621.925	0	1243850	thumb_click	n/a
622.695	0	1245390	thumb_in	n/a
623.555	0	1247110	thumb_in	n/a
624.965	0	1249930	thumb_in	n/a
626.455	0	1252910	thumb_out	n/a
627.36	0	1254720	thumb_click	n/a
628.06	0	1256120	thumb_up	n/a
628.835	0	1257670	thumb_down	n/a
629.96	0	1259920	thumb_up	n/a
631.225	0	1262450	thumb_in	n/a
632.155	0	1264310	thumb_up	n/a
633.195	0	1266390	thumb_down	n/a
634.21	0	1268420	thumb_down	n/a
635.1	0	1270200	thumb_up	n/a
636.365	0	1272730	thumb_down	n/a
637.595	0	1275190	thumb_click	n/a
638.43	0	1276860	thumb_out	n/a
639.75	0	1279500	thumb_in	n/a
640.525	0	1281050	thumb_out	n/a
641.265	0	1282530	thumb_out	n/a
642.815	0	1285630	thumb_up	n/a
644.17	0	1288340	thumb_click	n/a
645.27	0	1290540	thumb_in	n/a
646.65	0	1293300	thumb_click	n/a
649.8035	82.1425	1299607	stage_start	thumb_swipes_static_arm_front
666.845	0	1333690	thumb_in	n/a
667.6	0	1335200	thumb_down	n/a
668.515	0	1337030	thumb_out	n/a
670.46	0	1340920	thumb_in	n/a
671.02	0	1342040	thumb_out	n/a
672.21	0	1344420	thumb_up	n/a
673.455	0	1346910	thumb_in	n/a
674.715	0	1349430	thumb_out	n/a
675.94	0	1351880	thumb_click	n/a
676.97	0	1353940	thumb_down	n/a
677.905	0	1355810	thumb_up	n/a
678.755	0	1357510	thumb_in	n/a
680.3	0	1360600	thumb_click	n/a
680.63	0	1361260	thumb_up	n/a
682.23	0	1364460	thumb_out	n/a
682.965	0	1365930	thumb_in	n/a
683.96	0	1367920	thumb_click	n/a
685.06	0	1370120	thumb_up	n/a
685.92	0	1371840	thumb_down	n/a
687.96	0	1375920	thumb_in	n/a
688.455	0	1376910	thumb_down	n/a
689.585	0	1379170	thumb_out	n/a
691.03	0	1382060	thumb_click	n/a
691.93	0	1383860	thumb_in	n/a
693.045	0	1386090	thumb_out	n/a
694.155	0	1388310	thumb_in	n/a
695.265	0	1390530	thumb_down	n/a
696.465	0	1392930	thumb_down	n/a
697.525	0	1395050	thumb_click	n/a
698.285	0	1396570	thumb_click	n/a
698.915	0	1397830	thumb_up	n/a
699.645	0	1399290	thumb_in	n/a
700.62	0	1401240	thumb_down	n/a
701.535	0	1403070	thumb_in	n/a
702.44	0	1404880	thumb_click	n/a
703.425	0	1406850	thumb_out	n/a
705.255	0	1410510	thumb_up	n/a
706.075	0	1412150	thumb_out	n/a
706.855	0	1413710	thumb_down	n/a
707.84	0	1415680	thumb_click	n/a
708.68	0	1417360	thumb_out	n/a
709.505	0	1419010	thumb_down	n/a
