onset	duration	sample	value	stage_name
222.8245	37.2685	445649	stage_start	pinch_practice
281.6865	92.201	563373	stage_start	pinch_release_static_hand_in_lap_with_taps
289.675	0	579350	index_press	n/a
289.97	0	579940	index_release	n/a
290.78	0	581560	index_press	n/a
291.07	0	582140	index_release	n/a
291.225	0	582450	index_press	n/a
291.42	0	582840	index_release	n/a
292.4	0	584800	index_press	n/a
292.655	0	585310	index_release	n/a
293.205	0	586410	index_press	n/a
293.495	0	586990	index_release	n/a
293.565	0	587130	index_press	n/a
293.74	0	587480	index_release	n/a
294.66	0	589320	index_press	n/a
295.84	0	591680	index_release	n/a
296.55	0	593100	middle_press	n/a
296.82	0	593640	middle_release	n/a
297.065	0	594130	middle_press	n/a
297.26	0	594520	middle_release	n/a
298.075	0	596150	index_press	n/a
298.83	0	597660	index_release	n/a
299.255	0	598510	index_press	n/a
299.55	0	599100	index_release	n/a
300.435	0	600870	index_press	n/a
300.69	0	601380	index_release	n/a
300.89	0	601780	index_press	n/a
301.07	0	602140	index_release	n/a
302.065	0	604130	index_press	n/a
302.265	0	604530	index_release	n/a
302.375	0	604750	index_press	n/a
302.56	0	605120	index_release	n/a
303.125	0	606250	middle_press	n/a
303.33	0	606660	middle_release	n/a
303.555	0	607110	middle_press	n/a
303.765	0	607530	middle_release	n/a
304.135	0	608270	index_press	n/a
305.355	0	610710	index_release	n/a
305.755	0	611510	middle_press	n/a
306.05	0	612100	middle_release	n/a
306.69	0	613380	middle_press	n/a
307.5	0	615000	middle_release	n/a
308.39	0	616780	middle_press	n/a
309.095	0	618190	middle_release	n/a
309.87	0	619740	middle_press	n/a
309.895	0	619790	middle_release	n/a
310.8	0	621600	middle_press	n/a
311.07	0	622140	middle_release	n/a
312.365	0	624730	index_press	n/a
312.66	0	625320	index_release	n/a
313.325	0	626650	middle_press	n/a
313.605	0	627210	middle_release	n/a
314.12	0	628240	index_press	n/a
314.415	0	628830	index_release	n/a
315.25	0	630500	index_press	n/a
315.525	0	631050	index_release	n/a
316.6	0	633200	index_press	n/a
316.88	0	633760	index_release	n/a
317.105	0	634210	index_press	n/a
317.4	0	634800	index_release	n/a
317.705	0	635410	index_press	n/a
318	0	636000	index_release	n/a
318.835	0	637670	middle_press	n/a
319.045	0	638090	middle_release	n/a
320.425	0	640850	index_press	n/a
321.155	0	642310	index_release	n/a
322.185	0	644370	middle_press	n/a
323.45	0	646900	middle_release	n/a
324.43	0	648860	index_press	n/a
324.675	0	649350	index_release	n/a
325.265	0	650530	middle_press	n/a
325.445	0	650890	middle_release	n/a
326.09	0	652180	middle_press	n/a
326.21	0	652420	middle_release	n/a
326.395	0	652790	middle_press	n/a
326.59	0	653180	middle_release	n/a
327.115	0	654230	middle_press	n/a
328.045	0	656090	middle_release	n/a
328.79	0	657580	index_press	n/a
329.615	0	659230	index_release	n/a
330.5	0	661000	index_press	n/a
331.23	0	662460	index_release	n/a
332.115	0	664230	middle_press	n/a
332.27	0	664540	middle_release	n/a
332.46	0	664920	middle_press	n/a
332.62	0	665240	middle_release	n/a
333.19	0	666380	middle_press	n/a
334.085	0	668170	middle_release	n/a
334.97	0	669940	index_press	n/a
335.2	0	670400	index_release	n/a
335.33	0	670660	index_press	n/a
335.435	0	670870	index_release	n/a
336.415	0	672830	middle_press	n/a
336.625	0	673250	middle_release	n/a
337.07	0	674140	index_press	n/a
337.965	0	675930	index_release	n/a
338.695	0	677390	middle_press	n/a
