onset	duration	sample	value	stage_name
162.4645	32.14	324929	stage_start	pinch_practice
216.241	91.7495	432482	stage_start	pinch_release_static_hand_in_lap_with_taps
223.04	0	446080	middle_press	n/a
223.14	0	446280	middle_release	n/a
224.155	0	448310	middle_press	n/a
224.615	0	449230	middle_release	n/a
225.3	0	450600	index_press	n/a
225.375	0	450750	index_release	n/a
226.24	0	452480	middle_press	n/a
226.32	0	452640	middle_release	n/a
227.62	0	455240	index_press	n/a
227.745	0	455490	index_release	n/a
227.815	0	455630	index_press	n/a
228.005	0	456010	index_release	n/a
228.425	0	456850	index_press	n/a
228.615	0	457230	index_release	n/a
229.36	0	458720	index_press	n/a
229.555	0	459110	index_release	n/a
231.15	0	462300	middle_press	n/a
231.205	0	462410	middle_release	n/a
231.39	0	462780	middle_press	n/a
231.565	0	463130	middle_release	n/a
232.545	0	465090	index_press	n/a
232.57	0	465140	index_release	n/a
233.42	0	466840	middle_press	n/a
233.62	0	467240	middle_release	n/a
233.78	0	467560	middle_press	n/a
233.825	0	467650	middle_release	n/a
234.775	0	469550	index_press	n/a
235.15	0	470300	index_release	n/a
236.51	0	473020	index_press	n/a
236.585	0	473170	index_release	n/a
236.695	0	473390	index_press	n/a
236.885	0	473770	index_release	n/a
237.51	0	475020	middle_press	n/a
237.575	0	475150	middle_release	n/a
237.705	0	475410	middle_press	n/a
237.77	0	475540	middle_release	n/a
239.12	0	478240	middle_press	n/a
239.16	0	478320	middle_release	n/a
240.1	0	480200	middle_press	n/a
240.205	0	480410	middle_release	n/a
241.31	0	482620	index_press	n/a
241.485	0	482970	index_release	n/a
242.41	0	484820	middle_press	n/a
242.475	0	484950	middle_release	n/a
243.725	0	487450	index_press	n/a
244.22	0	488440	index_release	n/a
245.635	0	491270	index_press	n/a
245.805	0	491610	index_release	n/a
245.825	0	491650	index_press	n/a
245.975	0	491950	index_release	n/a
246.575	0	493150	index_press	n/a
246.74	0	493480	index_release	n/a
247.71	0	495420	middle_press	n/a
247.835	0	495670	middle_release	n/a
249.025	0	498050	middle_press	n/a
249.315	0	498630	middle_release	n/a
250.105	0	500210	middle_press	n/a
250.18	0	500360	middle_release	n/a
251.7	0	503400	index_press	n/a
252.1	0	504200	index_release	n/a
253.825	0	507650	middle_press	n/a
253.98	0	507960	middle_release	n/a
254.04	0	508080	middle_press	n/a
254.245	0	508490	middle_release	n/a
254.985	0	509970	middle_press	n/a
255.1	0	510200	middle_release	n/a
255.27	0	510540	middle_press	n/a
255.325	0	510650	middle_release	n/a
256.405	0	512810	index_press	n/a
256.575	0	513150	index_release	n/a
256.605	0	513210	index_press	n/a
256.775	0	513550	index_release	n/a
257.595	0	515190	index_press	n/a
257.89	0	515780	index_release	n/a
257.96	0	515920	index_press	n/a
258.105	0	516210	index_release	n/a
259.235	0	518470	index_press	n/a
260.055	0	520110	index_release	n/a
261.56	0	523120	middle_press	n/a
