onset	duration	sample	value	stage_name
192.659	31.735	385318	stage_start	pinch_release_practice
224.3995	174.7275	448799	stage_start	pinch_release_static_palm_up_with_taps
232.125	0	464250	index_press	n/a
232.305	0	464610	index_release	n/a
233.585	0	467170	index_press	n/a
233.675	0	467350	index_release	n/a
233.83	0	467660	index_press	n/a
233.96	0	467920	index_release	n/a
235.01	0	470020	index_press	n/a
235.485	0	470970	index_release	n/a
236.89	0	473780	middle_press	n/a
238.025	0	476050	middle_release	n/a
238.96	0	477920	middle_press	n/a
239.055	0	478110	middle_release	n/a
239.225	0	478450	middle_press	n/a
239.34	0	478680	middle_release	n/a
240.32	0	480640	index_press	n/a
240.595	0	481190	index_release	n/a
241.58	0	483160	index_press	n/a
242.48	0	484960	index_release	n/a
243.64	0	487280	index_press	n/a
243.69	0	487380	index_release	n/a
243.825	0	487650	index_press	n/a
243.905	0	487810	index_release	n/a
244.58	0	489160	middle_press	n/a
244.77	0	489540	middle_release	n/a
244.86	0	489720	middle_press	n/a
245.015	0	490030	middle_release	n/a
245.68	0	491360	index_press	n/a
245.81	0	491620	index_release	n/a
246.995	0	493990	middle_press	n/a
247.015	0	494030	middle_release	n/a
247.56	0	495120	index_press	n/a
247.69	0	495380	index_release	n/a
247.905	0	495810	index_press	n/a
248.015	0	496030	index_release	n/a
248.79	0	497580	middle_press	n/a
248.885	0	497770	middle_release	n/a
248.98	0	497960	middle_press	n/a
249.085	0	498170	middle_release	n/a
250.03	0	500060	middle_press	n/a
250.115	0	500230	middle_release	n/a
250.19	0	500380	middle_press	n/a
250.295	0	500590	middle_release	n/a
251.47	0	502940	index_press	n/a
251.56	0	503120	index_release	n/a
251.645	0	503290	index_press	n/a
251.73	0	503460	index_release	n/a
252.275	0	504550	middle_press	n/a
252.46	0	504920	middle_release	n/a
253.215	0	506430	middle_press	n/a
254.485	0	508970	middle_release	n/a
255.295	0	510590	index_press	n/a
255.4	0	510800	index_release	n/a
256.105	0	512210	index_press	n/a
256.335	0	512670	index_release	n/a
256.575	0	513150	index_press	n/a
256.69	0	513380	index_release	n/a
257.745	0	515490	index_press	n/a
257.84	0	515680	index_release	n/a
257.91	0	515820	index_press	n/a
258	0	516000	index_release	n/a
259.01	0	518020	index_press	n/a
259.225	0	518450	index_release	n/a
259.29	0	518580	index_press	n/a
259.395	0	518790	index_release	n/a
260.755	0	521510	index_press	n/a
260.85	0	521700	index_release	n/a
262.22	0	524440	index_press	n/a
262.345	0	524690	index_release	n/a
263.16	0	526320	middle_press	n/a
263.245	0	526490	middle_release	n/a
263.97	0	527940	index_press	n/a
264.555	0	529110	index_release	n/a
265.35	0	530700	index_press	n/a
265.455	0	530910	index_release	n/a
266.61	0	533220	middle_press	n/a
267.68	0	535360	middle_release	n/a
268.375	0	536750	middle_press	n/a
268.86	0	537720	middle_release	n/a
269.86	0	539720	middle_press	n/a
269.945	0	539890	middle_release	n/a
270.09	0	540180	middle_press	n/a
270.195	0	540390	middle_release	n/a
270.895	0	541790	index_press	n/a
271.23	0	542460	index_release	n/a
271.92	0	543840	index_press	n/a
272.155	0	544310	index_release	n/a
273.355	0	546710	index_press	n/a
