onset	duration	sample	value	stage_name
173.8365	32.752	347673	stage_start	pinch_release_practice
206.595	173.727	413190	stage_start	pinch_release_static_palm_up_with_taps
213.095	0	426190	index_press	n/a
213.285	0	426570	index_release	n/a
214.22	0	428440	middle_press	n/a
214.33	0	428660	middle_release	n/a
214.42	0	428840	middle_press	n/a
214.505	0	429010	middle_release	n/a
215.585	0	431170	middle_press	n/a
215.92	0	431840	middle_release	n/a
216.62	0	433240	middle_press	n/a
216.89	0	433780	middle_release	n/a
218.435	0	436870	middle_press	n/a
218.525	0	437050	middle_release	n/a
218.625	0	437250	middle_press	n/a
218.7	0	437400	middle_release	n/a
219.77	0	439540	index_press	n/a
220.395	0	440790	index_release	n/a
221.52	0	443040	middle_press	n/a
222.125	0	444250	middle_release	n/a
223.285	0	446570	middle_press	n/a
223.385	0	446770	middle_release	n/a
224.3	0	448600	index_press	n/a
224.52	0	449040	index_release	n/a
225.23	0	450460	middle_press	n/a
226.015	0	452030	middle_release	n/a
227.27	0	454540	index_press	n/a
227.36	0	454720	index_release	n/a
227.465	0	454930	index_press	n/a
227.545	0	455090	index_release	n/a
228.635	0	457270	middle_press	n/a
229.095	0	458190	middle_release	n/a
229.835	0	459670	index_press	n/a
229.95	0	459900	index_release	n/a
230.795	0	461590	index_press	n/a
230.9	0	461800	index_release	n/a
232.075	0	464150	index_press	n/a
232.19	0	464380	index_release	n/a
233.39	0	466780	middle_press	n/a
233.705	0	467410	middle_release	n/a
234.875	0	469750	middle_press	n/a
234.955	0	469910	middle_release	n/a
235.735	0	471470	index_press	n/a
236.5	0	473000	index_release	n/a
237.395	0	474790	middle_press	n/a
237.475	0	474950	middle_release	n/a
238.135	0	476270	middle_press	n/a
238.605	0	477210	middle_release	n/a
239.825	0	479650	index_press	n/a
239.925	0	479850	index_release	n/a
240.03	0	480060	index_press	n/a
240.115	0	480230	index_release	n/a
241.595	0	483190	index_press	n/a
242.26	0	484520	index_release	n/a
243.615	0	487230	index_press	n/a
243.725	0	487450	index_release	n/a
243.815	0	487630	index_press	n/a
243.9	0	487800	index_release	n/a
245.05	0	490100	middle_press	n/a
245.135	0	490270	middle_release	n/a
245.315	0	490630	middle_press	n/a
245.405	0	490810	middle_release	n/a
246.33	0	492660	middle_press	n/a
247.75	0	495500	middle_release	n/a
248.345	0	496690	index_press	n/a
249.095	0	498190	index_release	n/a
250.03	0	500060	index_press	n/a
250.145	0	500290	index_release	n/a
251.235	0	502470	index_press	n/a
251.34	0	502680	index_release	n/a
251.425	0	502850	index_press	n/a
251.51	0	503020	index_release	n/a
252.535	0	505070	index_press	n/a
252.815	0	505630	index_release	n/a
253.725	0	507450	index_press	n/a
253.81	0	507620	index_release	n/a
253.91	0	507820	index_press	n/a
254	0	508000	index_release	n/a
254.835	0	509670	middle_press	n/a
254.935	0	509870	middle_release	n/a
255.05	0	510100	middle_press	n/a
255.135	0	510270	middle_release	n/a
255.725	0	511450	middle_press	n/a
256.09	0	512180	middle_release	n/a
257.385	0	514770	middle_press	n/a
258.13	0	516260	middle_release	n/a
259.645	0	519290	index_press	n/a
260.075	0	520150	index_release	n/a
