onset	duration	sample	value	stage_name
126.6645	27.921	253329	stage_start	pinch_practice
176.4175	90.722	352835	stage_start	pinch_release_static_hand_in_lap_with_taps
182.235	0	364470	index_press	n/a
182.325	0	364650	index_release	n/a
182.43	0	364860	index_press	n/a
182.45	0	364900	index_release	n/a
183.965	0	367930	middle_press	n/a
184.05	0	368100	middle_release	n/a
184.16	0	368320	middle_press	n/a
184.235	0	368470	middle_release	n/a
185.105	0	370210	middle_press	n/a
185.265	0	370530	middle_release	n/a
186.325	0	372650	middle_press	n/a
186.4	0	372800	middle_release	n/a
186.52	0	373040	middle_press	n/a
186.63	0	373260	middle_release	n/a
187.835	0	375670	middle_press	n/a
187.905	0	375810	middle_release	n/a
188.015	0	376030	middle_press	n/a
188.125	0	376250	middle_release	n/a
189.075	0	378150	middle_press	n/a
189.235	0	378470	middle_release	n/a
190.39	0	380780	index_press	n/a
191.18	0	382360	index_release	n/a
192.165	0	384330	middle_press	n/a
193.105	0	386210	middle_release	n/a
194.405	0	388810	index_press	n/a
194.925	0	389850	index_release	n/a
195.595	0	391190	middle_press	n/a
196.75	0	393500	middle_release	n/a
197.895	0	395790	index_press	n/a
198.515	0	397030	index_release	n/a
199.42	0	398840	middle_press	n/a
199.615	0	399230	middle_release	n/a
200.51	0	401020	index_press	n/a
200.555	0	401110	index_release	n/a
200.71	0	401420	index_press	n/a
200.795	0	401590	index_release	n/a
202.005	0	404010	middle_press	n/a
202.225	0	404450	middle_release	n/a
203.235	0	406470	index_press	n/a
203.315	0	406630	index_release	n/a
204.315	0	408630	index_press	n/a
204.38	0	408760	index_release	n/a
205.155	0	410310	index_press	n/a
205.7	0	411400	index_release	n/a
206.325	0	412650	middle_press	n/a
206.46	0	412920	middle_release	n/a
207.165	0	414330	middle_press	n/a
207.295	0	414590	middle_release	n/a
208.045	0	416090	index_press	n/a
208.705	0	417410	index_release	n/a
209.76	0	419520	index_press	n/a
210.52	0	421040	index_release	n/a
211.335	0	422670	middle_press	n/a
212.36	0	424720	middle_release	n/a
213.425	0	426850	index_press	n/a
214.015	0	428030	index_release	n/a
214.605	0	429210	middle_press	n/a
215.115	0	430230	middle_release	n/a
215.695	0	431390	index_press	n/a
215.75	0	431500	index_release	n/a
216.925	0	433850	index_press	n/a
216.99	0	433980	index_release	n/a
217.145	0	434290	index_press	n/a
217.225	0	434450	index_release	n/a
218.325	0	436650	middle_press	n/a
218.405	0	436810	middle_release	n/a
218.54	0	437080	middle_press	n/a
218.63	0	437260	middle_release	n/a
219.73	0	439460	index_press	n/a
219.805	0	439610	index_release	n/a
220.875	0	441750	index_press	n/a
220.94	0	441880	index_release	n/a
220.97	0	441940	index_press	n/a
221.245	0	442490	index_release	n/a
222.085	0	444170	index_press	n/a
222.22	0	444440	index_release	n/a
222.28	0	444560	index_press	n/a
222.405	0	444810	index_release	n/a
223.495	0	446990	middle_press	n/a
223.57	0	447140	middle_release	n/a
223.7	0	447400	middle_press	n/a
223.78	0	447560	middle_release	n/a
224.885	0	449770	index_press	n/a
224.935	0	449870	index_release	n/a
225.085	0	450170	index_press	n/a
225.2	0	450400	index_release	n/a
226.43	0	452860	index_press	n/a
226.45	0	452900	index_release	n/a
227.29	0	454580	middle_press	n/a
227.365	0	454730	middle_release	n/a
227.47	0	454940	middle_press	n/a
227.545	0	455090	middle_release	n/a
228.575	0	457150	middle_press	n/a
228.655	0	457310	middle_release	n/a
228.805	0	457610	middle_press	n/a
228.89	0	457780	middle_release	n/a
230.275	0	460550	middle_press	n/a
230.375	0	460750	middle_release	n/a
231.025	0	462050	index_press	n/a
231.16	0	462320	index_release	n/a
231.22	0	462440	index_press	n/a
231.285	0	462570	index_release	n/a
232.04	0	464080	middle_press	n/a
232.175	0	464350	middle_release	n/a
233.28	0	466560	index_press	n/a
233.415	0	466830	index_release	n/a
233.495	0	466990	index_press	n/a
233.605	0	467210	index_release	n/a
234.675	0	469350	middle_press	n/a
234.785	0	469570	middle_release	n/a
236.095	0	472190	index_press	n/a
236.155	0	472310	index_release	n/a
236.31	0	472620	index_press	n/a
236.415	0	472830	index_release	n/a
237.415	0	474830	middle_press	n/a
237.53	0	475060	middle_release	n/a
238.65	0	477300	index_press	n/a
238.705	0	477410	index_release	n/a
238.88	0	477760	index_press	n/a
238.98	0	477960	index_release	n/a
240.16	0	480320	middle_press	n/a
240.87	0	481740	middle_release	n/a
242.055	0	484110	index_press	n/a
242.135	0	484270	index_release	n/a
243.135	0	486270	index_press	n/a
243.23	0	486460	index_release	n/a
244.295	0	488590	index_press	n/a
244.86	0	489720	index_release	n/a
245.38	0	490760	middle_press	n/a
245.455	0	490910	middle_release	n/a
245.565	0	491130	middle_press	n/a
245.65	0	491300	middle_release	n/a
246.565	0	493130	middle_press	n/a
246.645	0	493290	middle_release	n/a
246.77	0	493540	middle_press	n/a
246.845	0	493690	middle_release	n/a
