onset	duration	sample	value	stage_name
181.1645	32.4085	362329	stage_start	pinch_release_practice
213.579	171.462	427158	stage_start	pinch_release_static_palm_up_with_taps
217.72	0	435440	middle_press	n/a
217.905	0	435810	middle_release	n/a
219.16	0	438320	middle_press	n/a
219.98	0	439960	middle_release	n/a
221.175	0	442350	middle_press	n/a
221.685	0	443370	middle_release	n/a
222.4	0	444800	index_press	n/a
223.46	0	446920	index_release	n/a
224.895	0	449790	index_press	n/a
225.27	0	450540	index_release	n/a
226.185	0	452370	middle_press	n/a
226.325	0	452650	middle_release	n/a
226.6	0	453200	middle_press	n/a
226.685	0	453370	middle_release	n/a
227.72	0	455440	index_press	n/a
227.79	0	455580	index_release	n/a
227.895	0	455790	index_press	n/a
227.985	0	455970	index_release	n/a
229.185	0	458370	middle_press	n/a
229.265	0	458530	middle_release	n/a
230.07	0	460140	middle_press	n/a
231.05	0	462100	middle_release	n/a
231.925	0	463850	index_press	n/a
231.995	0	463990	index_release	n/a
233.28	0	466560	index_press	n/a
233.98	0	467960	index_release	n/a
234.98	0	469960	middle_press	n/a
235.135	0	470270	middle_release	n/a
235.24	0	470480	middle_press	n/a
235.345	0	470690	middle_release	n/a
236.05	0	472100	index_press	n/a
236.13	0	472260	index_release	n/a
236.25	0	472500	index_press	n/a
236.325	0	472650	index_release	n/a
236.92	0	473840	index_press	n/a
237.01	0	474020	index_release	n/a
238.25	0	476500	middle_press	n/a
238.315	0	476630	middle_release	n/a
238.45	0	476900	middle_press	n/a
238.525	0	477050	middle_release	n/a
239.41	0	478820	middle_press	n/a
240.42	0	480840	middle_release	n/a
240.91	0	481820	index_press	n/a
241.57	0	483140	index_release	n/a
242.64	0	485280	middle_press	n/a
243.87	0	487740	middle_release	n/a
244.845	0	489690	index_press	n/a
245.015	0	490030	index_release	n/a
246.19	0	492380	index_press	n/a
246.94	0	493880	index_release	n/a
248.33	0	496660	index_press	n/a
249.23	0	498460	index_release	n/a
250.555	0	501110	middle_press	n/a
250.75	0	501500	middle_release	n/a
251.405	0	502810	index_press	n/a
251.66	0	503320	index_release	n/a
252.73	0	505460	middle_press	n/a
252.75	0	505500	middle_release	n/a
252.825	0	505650	middle_press	n/a
252.93	0	505860	middle_release	n/a
254.205	0	508410	index_press	n/a
254.825	0	509650	index_release	n/a
256.13	0	512260	index_press	n/a
256.26	0	512520	index_release	n/a
257.42	0	514840	middle_press	n/a
258.365	0	516730	middle_release	n/a
259.5	0	519000	index_press	n/a
259.585	0	519170	index_release	n/a
259.74	0	519480	index_press	n/a
259.83	0	519660	index_release	n/a
260.39	0	520780	index_press	n/a
260.58	0	521160	index_release	n/a
260.675	0	521350	index_press	n/a
260.76	0	521520	index_release	n/a
262.11	0	524220	index_press	n/a
263.02	0	526040	index_release	n/a
264.18	0	528360	middle_press	n/a
264.245	0	528490	middle_release	n/a
264.355	0	528710	middle_press	n/a
264.44	0	528880	middle_release	n/a
265.32	0	530640	middle_press	n/a
265.875	0	531750	middle_release	n/a
266.61	0	533220	index_press	n/a
267.285	0	534570	index_release	n/a
267.92	0	535840	middle_press	n/a
268.435	0	536870	middle_release	n/a
269.1	0	538200	index_press	n/a
269.255	0	538510	index_release	n/a
269.415	0	538830	index_press	n/a
269.5	0	539000	index_release	n/a
270.4	0	540800	middle_press	n/a
270.5	0	541000	middle_release	n/a
270.72	0	541440	middle_press	n/a
270.775	0	541550	middle_release	n/a
271.47	0	542940	middle_press	n/a
271.545	0	543090	middle_release	n/a
271.84	0	543680	middle_press	n/a
271.93	0	543860	middle_release	n/a
273.165	0	546330	middle_press	n/a
274.105	0	548210	middle_release	n/a
274.905	0	549810	middle_press	n/a
274.99	0	549980	middle_release	n/a
275.14	0	550280	middle_press	n/a
275.225	0	550450	middle_release	n/a
276.45	0	552900	index_press	n/a
276.5	0	553000	index_release	n/a
277.675	0	555350	middle_press	n/a
277.795	0	555590	middle_release	n/a
278.75	0	557500	middle_press	n/a
278.905	0	557810	middle_release	n/a
279.04	0	558080	middle_press	n/a
279.13	0	558260	middle_release	n/a
280.42	0	560840	middle_press	n/a
280.875	0	561750	middle_release	n/a
282.165	0	564330	middle_press	n/a
282.24	0	564480	middle_release	n/a
282.79	0	565580	index_press	n/a
282.845	0	565690	index_release	n/a
284.2	0	568400	middle_press	n/a
284.26	0	568520	middle_release	n/a
285.325	0	570650	middle_press	n/a
285.69	0	571380	middle_release	n/a
286.28	0	572560	middle_press	n/a
286.33	0	572660	middle_release	n/a
287.125	0	574250	middle_press	n/a
287.38	0	574760	middle_release	n/a
287.46	0	574920	middle_press	n/a
287.505	0	575010	middle_release	n/a
288.235	0	576470	index_press	n/a
289.265	0	578530	index_release	n/a
290.195	0	580390	middle_press	n/a
290.36	0	580720	middle_release	n/a
291.295	0	582590	index_press	n/a
291.36	0	582720	index_release	n/a
291.51	0	583020	index_press	n/a
291.64	0	583280	index_release	n/a
292.92	0	585840	middle_press	n/a
293.1	0	586200	middle_release	n/a
293.205	0	586410	middle_press	n/a
293.27	0	586540	middle_release	n/a
294.32	0	588640	middle_press	n/a
294.38	0	588760	middle_release	n/a
294.645	0	589290	middle_press	n/a
294.765	0	589530	middle_release	n/a
295.845	0	591690	middle_press	n/a
295.9	0	591800	middle_release	n/a
296.09	0	592180	middle_press	n/a
296.17	0	592340	middle_release	n/a
297.09	0	594180	middle_press	n/a
297.23	0	594460	middle_release	n/a
297.915	0	595830	middle_press	n/a
298.03	0	596060	middle_release	n/a
298.23	0	596460	middle_press	n/a
298.275	0	596550	middle_release	n/a
298.81	0	597620	index_press	n/a
298.855	0	597710	index_release	n/a
299.055	0	598110	index_press	n/a
299.13	0	598260	index_release	n/a
300.705	0	601410	middle_press	n/a
300.76	0	601520	middle_release	n/a
301.98	0	603960	middle_press	n/a
302.54	0	605080	middle_release	n/a
303.45	0	606900	index_press	n/a
304.345	0	608690	index_release	n/a
305.005	0	610010	middle_press	n/a
305.175	0	610350	middle_release	n/a
305.8	0	611600	index_press	n/a
305.92	0	611840	index_release	n/a
307.04	0	614080	middle_press	n/a
307.895	0	615790	middle_release	n/a
308.405	0	616810	index_press	n/a
308.56	0	617120	index_release	n/a
308.67	0	617340	index_press	n/a
308.755	0	617510	index_release	n/a
309.585	0	619170	index_press	n/a
310.235	0	620470	index_release	n/a
311.15	0	622300	middle_press	n/a
311.76	0	623520	middle_release	n/a
312.805	0	625610	middle_press	n/a
313.605	0	627210	middle_release	n/a
314.5	0	629000	index_press	n/a
314.585	0	629170	index_release	n/a
314.79	0	629580	index_press	n/a
314.88	0	629760	index_release	n/a
315.875	0	631750	middle_press	n/a
316.515	0	633030	middle_release	n/a
317.02	0	634040	index_press	n/a
317.695	0	635390	index_release	n/a
318.81	0	637620	middle_press	n/a
319.955	0	639910	middle_release	n/a
320.585	0	641170	index_press	n/a
320.73	0	641460	index_release	n/a
320.9	0	641800	index_press	n/a
320.995	0	641990	index_release	n/a
321.955	0	643910	index_press	n/a
322.015	0	644030	index_release	n/a
322.12	0	644240	index_press	n/a
322.18	0	644360	index_release	n/a
322.835	0	645670	index_press	n/a
322.97	0	645940	index_release	n/a
324.42	0	648840	index_press	n/a
324.56	0	649120	index_release	n/a
325.4	0	650800	middle_press	n/a
325.535	0	651070	middle_release	n/a
325.67	0	651340	middle_press	n/a
325.79	0	651580	middle_release	n/a
326.345	0	652690	index_press	n/a
327.03	0	654060	index_release	n/a
328	0	656000	index_press	n/a
328.115	0	656230	index_release	n/a
328.245	0	656490	index_press	n/a
328.345	0	656690	index_release	n/a
329.525	0	659050	middle_press	n/a
329.62	0	659240	middle_release	n/a
330.885	0	661770	middle_press	n/a
331.415	0	662830	middle_release	n/a
332.615	0	665230	index_press	n/a
332.7	0	665400	index_release	n/a
332.935	0	665870	index_press	n/a
333.015	0	666030	index_release	n/a
333.925	0	667850	middle_press	n/a
334.15	0	668300	middle_release	n/a
334.445	0	668890	middle_press	n/a
334.555	0	669110	middle_release	n/a
335.6	0	671200	middle_press	n/a
335.83	0	671660	middle_release	n/a
336.575	0	673150	middle_press	n/a
336.635	0	673270	middle_release	n/a
336.815	0	673630	middle_press	n/a
336.905	0	673810	middle_release	n/a
337.745	0	675490	index_press	n/a
337.885	0	675770	index_release	n/a
338.65	0	677300	middle_press	n/a
338.76	0	677520	middle_release	n/a
339.78	0	679560	index_press	n/a
339.86	0	679720	index_release	n/a
339.995	0	679990	index_press	n/a
340.07	0	680140	index_release	n/a
341.335	0	682670	index_press	n/a
341.385	0	682770	index_release	n/a
342.595	0	685190	index_press	n/a
343.45	0	686900	index_release	n/a
344.58	0	689160	middle_press	n/a
344.67	0	689340	middle_release	n/a
344.765	0	689530	middle_press	n/a
344.85	0	689700	middle_release	n/a
345.35	0	690700	index_press	n/a
346.135	0	692270	index_release	n/a
346.985	0	693970	index_press	n/a
347.155	0	694310	index_release	n/a
347.4	0	694800	index_press	n/a
347.475	0	694950	index_release	n/a
348.4	0	696800	middle_press	n/a
348.495	0	696990	middle_release	n/a
348.71	0	697420	middle_press	n/a
348.8	0	697600	middle_release	n/a
349.96	0	699920	middle_press	n/a
350.57	0	701140	middle_release	n/a
351.39	0	702780	middle_press	n/a
351.475	0	702950	middle_release	n/a
352.005	0	704010	index_press	n/a
352.07	0	704140	index_release	n/a
352.3	0	704600	index_press	n/a
352.38	0	704760	index_release	n/a
353.645	0	707290	middle_press	n/a
354.715	0	709430	middle_release	n/a
355.61	0	711220	index_press	n/a
355.71	0	711420	index_release	n/a
356.285	0	712570	middle_press	n/a
356.36	0	712720	middle_release	n/a
357.43	0	714860	index_press	n/a
358.305	0	716610	index_release	n/a
359.31	0	718620	index_press	n/a
359.475	0	718950	index_release	n/a
