onset	duration	sample	value	stage_name
64.476	32.1305	128952	stage_start	pinch_practice
105.758	89.8115	211516	stage_start	pinch_release_static_hand_in_lap_with_taps
113.46	0	226920	middle_press	n/a
113.48	0	226960	middle_release	n/a
113.92	0	227840	index_press	n/a
114.215	0	228430	index_release	n/a
114.875	0	229750	middle_press	n/a
114.9	0	229800	middle_release	n/a
115.985	0	231970	index_press	n/a
116.07	0	232140	index_release	n/a
116.215	0	232430	index_press	n/a
116.36	0	232720	index_release	n/a
116.845	0	233690	index_press	n/a
117.045	0	234090	index_release	n/a
117.095	0	234190	index_press	n/a
117.24	0	234480	index_release	n/a
118.635	0	237270	middle_press	n/a
118.91	0	237820	middle_release	n/a
119.38	0	238760	middle_press	n/a
120.08	0	240160	middle_release	n/a
120.945	0	241890	index_press	n/a
120.965	0	241930	index_release	n/a
121.88	0	243760	index_press	n/a
122.025	0	244050	index_release	n/a
122.06	0	244120	index_press	n/a
122.195	0	244390	index_release	n/a
123.26	0	246520	index_press	n/a
123.535	0	247070	index_release	n/a
124.225	0	248450	index_press	n/a
124.375	0	248750	index_release	n/a
124.44	0	248880	index_press	n/a
124.58	0	249160	index_release	n/a
125.39	0	250780	index_press	n/a
125.55	0	251100	index_release	n/a
126.305	0	252610	middle_press	n/a
126.435	0	252870	middle_release	n/a
126.525	0	253050	middle_press	n/a
126.645	0	253290	middle_release	n/a
127.635	0	255270	middle_press	n/a
128.595	0	257190	middle_release	n/a
129.55	0	259100	middle_press	n/a
129.72	0	259440	middle_release	n/a
130.89	0	261780	index_press	n/a
131.66	0	263320	index_release	n/a
132.755	0	265510	index_press	n/a
133.385	0	266770	index_release	n/a
134.47	0	268940	index_press	n/a
135.84	0	271680	index_release	n/a
136.47	0	272940	middle_press	n/a
136.62	0	273240	middle_release	n/a
136.7	0	273400	middle_press	n/a
136.84	0	273680	middle_release	n/a
137.6	0	275200	index_press	n/a
137.77	0	275540	index_release	n/a
137.85	0	275700	index_press	n/a
137.995	0	275990	index_release	n/a
138.7	0	277400	index_press	n/a
139.52	0	279040	index_release	n/a
