onset	duration	sample	value	stage_name
210.4895	30.893	420979	stage_start	pinch_practice
262.9045	252.048	525809	stage_start	pinch_release_static_hand_in_lap_with_taps
419.645	0	839290	middle_press	n/a
419.815	0	839630	middle_release	n/a
419.905	0	839810	middle_press	n/a
420.03	0	840060	middle_release	n/a
421.385	0	842770	middle_press	n/a
421.585	0	843170	middle_release	n/a
422.59	0	845180	middle_press	n/a
422.8	0	845600	middle_release	n/a
422.82	0	845640	middle_press	n/a
422.905	0	845810	middle_release	n/a
423.505	0	847010	index_press	n/a
423.625	0	847250	index_release	n/a
424.52	0	849040	index_press	n/a
424.65	0	849300	index_release	n/a
424.675	0	849350	index_press	n/a
424.695	0	849390	index_release	n/a
426.005	0	852010	middle_press	n/a
426.08	0	852160	middle_release	n/a
432.545	0	865090	middle_press	n/a
432.74	0	865480	middle_release	n/a
433.27	0	866540	index_press	n/a
433.38	0	866760	index_release	n/a
433.47	0	866940	index_press	n/a
433.57	0	867140	index_release	n/a
434.315	0	868630	middle_press	n/a
434.385	0	868770	middle_release	n/a
434.425	0	868850	middle_press	n/a
434.51	0	869020	middle_release	n/a
435.65	0	871300	index_press	n/a
435.715	0	871430	index_release	n/a
435.815	0	871630	index_press	n/a
435.905	0	871810	index_release	n/a
437.39	0	874780	middle_press	n/a
437.48	0	874960	middle_release	n/a
438.535	0	877070	index_press	n/a
438.715	0	877430	index_release	n/a
439.74	0	879480	index_press	n/a
439.94	0	879880	index_release	n/a
440.79	0	881580	index_press	n/a
441.035	0	882070	index_release	n/a
442.08	0	884160	index_press	n/a
442.465	0	884930	index_release	n/a
443.925	0	887850	middle_press	n/a
444.265	0	888530	middle_release	n/a
446.16	0	892320	middle_press	n/a
446.36	0	892720	middle_release	n/a
447.525	0	895050	index_press	n/a
447.595	0	895190	index_release	n/a
447.7	0	895400	index_press	n/a
447.785	0	895570	index_release	n/a
448.49	0	896980	index_press	n/a
448.56	0	897120	index_release	n/a
448.66	0	897320	index_press	n/a
448.725	0	897450	index_release	n/a
450.08	0	900160	index_press	n/a
450.75	0	901500	index_release	n/a
452.08	0	904160	index_press	n/a
452.26	0	904520	index_release	n/a
453.45	0	906900	index_press	n/a
453.655	0	907310	index_release	n/a
454.51	0	909020	middle_press	n/a
455.73	0	911460	middle_release	n/a
456.185	0	912370	middle_press	n/a
456.49	0	912980	middle_release	n/a
458.265	0	916530	middle_press	n/a
458.375	0	916750	middle_release	n/a
458.46	0	916920	middle_press	n/a
458.555	0	917110	middle_release	n/a
459.555	0	919110	middle_press	n/a
459.67	0	919340	middle_release	n/a
460.27	0	920540	middle_press	n/a
460.46	0	920920	middle_release	n/a
460.58	0	921160	middle_press	n/a
460.6	0	921200	middle_release	n/a
461.505	0	923010	index_press	n/a
461.725	0	923450	index_release	n/a
462.955	0	925910	index_press	n/a
463.445	0	926890	index_release	n/a
464.37	0	928740	index_press	n/a
464.57	0	929140	index_release	n/a
465.295	0	930590	middle_press	n/a
465.56	0	931120	middle_release	n/a
466.7	0	933400	middle_press	n/a
467.185	0	934370	middle_release	n/a
468.905	0	937810	index_press	n/a
469.05	0	938100	index_release	n/a
470.075	0	940150	middle_press	n/a
470.27	0	940540	middle_release	n/a
470.29	0	940580	middle_press	n/a
470.335	0	940670	middle_release	n/a
471.515	0	943030	index_press	n/a
471.65	0	943300	index_release	n/a
472.39	0	944780	index_press	n/a
472.42	0	944840	index_release	n/a
472.475	0	944950	index_press	n/a
472.61	0	945220	index_release	n/a
473.475	0	946950	middle_press	n/a
473.645	0	947290	middle_release	n/a
474.225	0	948450	middle_press	n/a
474.35	0	948700	middle_release	n/a
474.44	0	948880	middle_press	n/a
474.54	0	949080	middle_release	n/a
475.815	0	951630	middle_press	n/a
475.91	0	951820	middle_release	n/a
476.145	0	952290	middle_press	n/a
476.385	0	952770	middle_release	n/a
477.115	0	954230	index_press	n/a
477.325	0	954650	index_release	n/a
478.45	0	956900	index_press	n/a
478.855	0	957710	index_release	n/a
480.38	0	960760	middle_press	n/a
480.58	0	961160	middle_release	n/a
482.125	0	964250	middle_press	n/a
489.245	0	978490	middle_release	n/a
490.355	0	980710	middle_press	n/a
490.53	0	981060	middle_release	n/a
490.75	0	981500	middle_press	n/a
490.975	0	981950	middle_release	n/a
491.55	0	983100	index_press	n/a
492.21	0	984420	index_release	n/a
493.475	0	986950	index_press	n/a
493.745	0	987490	index_release	n/a
493.985	0	987970	index_press	n/a
494.1	0	988200	index_release	n/a
494.33	0	988660	index_press	n/a
494.47	0	988940	index_release	n/a
495.49	0	990980	index_press	n/a
495.635	0	991270	index_release	n/a
495.765	0	991530	index_press	n/a
495.83	0	991660	index_release	n/a
496.535	0	993070	middle_press	n/a
496.805	0	993610	middle_release	n/a
497.92	0	995840	index_press	n/a
498.01	0	996020	index_release	n/a
498.11	0	996220	index_press	n/a
498.18	0	996360	index_release	n/a
499.145	0	998290	index_press	n/a
499.725	0	999450	index_release	n/a
501.335	0	1002670	index_press	n/a
501.92	0	1003840	index_release	n/a
502.59	0	1005180	middle_press	n/a
503.135	0	1006270	middle_release	n/a
504.52	0	1009040	middle_press	n/a
504.595	0	1009190	middle_release	n/a
505.5	0	1011000	index_press	n/a
505.68	0	1011360	index_release	n/a
505.78	0	1011560	index_press	n/a
505.87	0	1011740	index_release	n/a
506.81	0	1013620	middle_press	n/a
506.865	0	1013730	middle_release	n/a
506.955	0	1013910	middle_press	n/a
507.15	0	1014300	middle_release	n/a
507.94	0	1015880	middle_press	n/a
508.575	0	1017150	middle_release	n/a
509.175	0	1018350	middle_press	n/a
509.375	0	1018750	middle_release	n/a
510.62	0	1021240	index_press	n/a
510.885	0	1021770	index_release	n/a
511.975	0	1023950	middle_press	n/a
512.06	0	1024120	middle_release	n/a
