onset	duration	sample	value	stage_name
104.66	32.944	209320	stage_start	pinch_release_practice
137.611	173.2085	275222	stage_start	pinch_release_static_hand_in_lap_with_taps
145.525	0	291050	index_press	n/a
145.82	0	291640	index_release	n/a
146.075	0	292150	index_press	n/a
146.36	0	292720	index_release	n/a
147.075	0	294150	middle_press	n/a
148.455	0	296910	middle_release	n/a
149.42	0	298840	index_press	n/a
150.42	0	300840	index_release	n/a
150.82	0	301640	index_press	n/a
151.1	0	302200	index_release	n/a
151.83	0	303660	index_press	n/a
151.925	0	303850	index_release	n/a
152.025	0	304050	index_press	n/a
152.12	0	304240	index_release	n/a
153.62	0	307240	middle_press	n/a
154.325	0	308650	middle_release	n/a
154.675	0	309350	index_press	n/a
154.765	0	309530	index_release	n/a
154.87	0	309740	index_press	n/a
154.975	0	309950	index_release	n/a
155.63	0	311260	index_press	n/a
155.73	0	311460	index_release	n/a
156.425	0	312850	middle_press	n/a
156.72	0	313440	middle_release	n/a
157.49	0	314980	index_press	n/a
158.395	0	316790	index_release	n/a
159.355	0	318710	middle_press	n/a
160.47	0	320940	middle_release	n/a
161.35	0	322700	middle_press	n/a
161.47	0	322940	middle_release	n/a
162.28	0	324560	index_press	n/a
162.905	0	325810	index_release	n/a
163.6	0	327200	middle_press	n/a
164.715	0	329430	middle_release	n/a
165.63	0	331260	middle_press	n/a
165.73	0	331460	middle_release	n/a
165.805	0	331610	middle_press	n/a
165.915	0	331830	middle_release	n/a
167.1	0	334200	index_press	n/a
167.18	0	334360	index_release	n/a
167.295	0	334590	index_press	n/a
167.385	0	334770	index_release	n/a
168	0	336000	middle_press	n/a
169.06	0	338120	middle_release	n/a
169.81	0	339620	middle_press	n/a
169.93	0	339860	middle_release	n/a
171.225	0	342450	middle_press	n/a
171.315	0	342630	middle_release	n/a
171.4	0	342800	middle_press	n/a
171.52	0	343040	middle_release	n/a
172.14	0	344280	index_press	n/a
172.235	0	344470	index_release	n/a
172.32	0	344640	index_press	n/a
172.415	0	344830	index_release	n/a
173.56	0	347120	index_press	n/a
173.66	0	347320	index_release	n/a
174.805	0	349610	index_press	n/a
175.63	0	351260	index_release	n/a
176.185	0	352370	middle_press	n/a
176.33	0	352660	middle_release	n/a
177.2	0	354400	index_press	n/a
177.385	0	354770	index_release	n/a
178.515	0	357030	index_press	n/a
179.335	0	358670	index_release	n/a
180.015	0	360030	middle_press	n/a
180.14	0	360280	middle_release	n/a
181.115	0	362230	middle_press	n/a
181.23	0	362460	middle_release	n/a
182.335	0	364670	index_press	n/a
182.425	0	364850	index_release	n/a
183.06	0	366120	middle_press	n/a
183.185	0	366370	middle_release	n/a
184.365	0	368730	middle_press	n/a
185.515	0	371030	middle_release	n/a
187.16	0	374320	index_press	n/a
187.18	0	374360	index_release	n/a
188.125	0	376250	index_press	n/a
188.225	0	376450	index_release	n/a
189.125	0	378250	middle_press	n/a
189.225	0	378450	middle_release	n/a
189.98	0	379960	middle_press	n/a
190.08	0	380160	middle_release	n/a
190.84	0	381680	middle_press	n/a
192.01	0	384020	middle_release	n/a
193.175	0	386350	index_press	n/a
193.27	0	386540	index_release	n/a
193.375	0	386750	index_press	n/a
193.475	0	386950	index_release	n/a
194.675	0	389350	index_press	n/a
195.35	0	390700	index_release	n/a
195.885	0	391770	middle_press	n/a
195.985	0	391970	middle_release	n/a
196.085	0	392170	middle_press	n/a
196.195	0	392390	middle_release	n/a
196.92	0	393840	index_press	n/a
197.095	0	394190	index_release	n/a
197.32	0	394640	index_press	n/a
197.43	0	394860	index_release	n/a
198.62	0	397240	index_press	n/a
198.725	0	397450	index_release	n/a
198.915	0	397830	index_press	n/a
199.015	0	398030	index_release	n/a
199.8	0	399600	index_press	n/a
199.91	0	399820	index_release	n/a
200.005	0	400010	index_press	n/a
200.09	0	400180	index_release	n/a
201.36	0	402720	middle_press	n/a
201.46	0	402920	middle_release	n/a
202.05	0	404100	middle_press	n/a
203.27	0	406540	middle_release	n/a
204.33	0	408660	middle_press	n/a
204.41	0	408820	middle_release	n/a
204.49	0	408980	middle_press	n/a
204.59	0	409180	middle_release	n/a
205.845	0	411690	middle_press	n/a
205.93	0	411860	middle_release	n/a
206.02	0	412040	middle_press	n/a
206.135	0	412270	middle_release	n/a
207.3	0	414600	index_press	n/a
207.385	0	414770	index_release	n/a
208.305	0	416610	middle_press	n/a
208.46	0	416920	middle_release	n/a
209.33	0	418660	index_press	n/a
209.43	0	418860	index_release	n/a
210.655	0	421310	index_press	n/a
210.75	0	421500	index_release	n/a
211.725	0	423450	index_press	n/a
211.81	0	423620	index_release	n/a
211.88	0	423760	index_press	n/a
211.965	0	423930	index_release	n/a
213.09	0	426180	index_press	n/a
213.18	0	426360	index_release	n/a
214.26	0	428520	index_press	n/a
214.345	0	428690	index_release	n/a
214.425	0	428850	index_press	n/a
214.515	0	429030	index_release	n/a
215.16	0	430320	middle_press	n/a
215.935	0	431870	middle_release	n/a
216.665	0	433330	index_press	n/a
218.26	0	436520	index_release	n/a
219.04	0	438080	middle_press	n/a
219.695	0	439390	middle_release	n/a
220.795	0	441590	index_press	n/a
220.9	0	441800	index_release	n/a
222.155	0	444310	index_press	n/a
223.52	0	447040	index_release	n/a
224.27	0	448540	index_press	n/a
224.9	0	449800	index_release	n/a
226.48	0	452960	middle_press	n/a
226.59	0	453180	middle_release	n/a
227.395	0	454790	middle_press	n/a
228	0	456000	middle_release	n/a
228.325	0	456650	index_press	n/a
228.72	0	457440	index_release	n/a
229.655	0	459310	index_press	n/a
229.765	0	459530	index_release	n/a
230.99	0	461980	index_press	n/a
231.08	0	462160	index_release	n/a
231.18	0	462360	index_press	n/a
231.275	0	462550	index_release	n/a
232.22	0	464440	index_press	n/a
232.345	0	464690	index_release	n/a
232.96	0	465920	index_press	n/a
234.22	0	468440	index_release	n/a
234.94	0	469880	index_press	n/a
235.075	0	470150	index_release	n/a
236.165	0	472330	middle_press	n/a
236.28	0	472560	middle_release	n/a
236.935	0	473870	middle_press	n/a
237.05	0	474100	middle_release	n/a
238.03	0	476060	index_press	n/a
238.115	0	476230	index_release	n/a
238.205	0	476410	index_press	n/a
238.305	0	476610	index_release	n/a
239.57	0	479140	index_press	n/a
239.655	0	479310	index_release	n/a
239.76	0	479520	index_press	n/a
239.86	0	479720	index_release	n/a
240.765	0	481530	index_press	n/a
240.84	0	481680	index_release	n/a
240.97	0	481940	index_press	n/a
241.075	0	482150	index_release	n/a
242.12	0	484240	middle_press	n/a
243.04	0	486080	middle_release	n/a
243.37	0	486740	middle_press	n/a
244.175	0	488350	middle_release	n/a
244.835	0	489670	middle_press	n/a
244.965	0	489930	middle_release	n/a
245.845	0	491690	index_press	n/a
247.17	0	494340	index_release	n/a
248.03	0	496060	middle_press	n/a
248.115	0	496230	middle_release	n/a
248.25	0	496500	middle_press	n/a
248.35	0	496700	middle_release	n/a
249.8	0	499600	middle_press	n/a
249.88	0	499760	middle_release	n/a
250.005	0	500010	middle_press	n/a
250.105	0	500210	middle_release	n/a
250.875	0	501750	middle_press	n/a
251	0	502000	middle_release	n/a
251.54	0	503080	middle_press	n/a
252.77	0	505540	middle_release	n/a
253.52	0	507040	index_press	n/a
254.75	0	509500	index_release	n/a
255.64	0	511280	index_press	n/a
255.73	0	511460	index_release	n/a
255.845	0	511690	index_press	n/a
255.935	0	511870	index_release	n/a
256.555	0	513110	index_press	n/a
257.61	0	515220	index_release	n/a
257.98	0	515960	index_press	n/a
259.22	0	518440	index_release	n/a
259.75	0	519500	index_press	n/a
260.7	0	521400	index_release	n/a
261.7	0	523400	index_press	n/a
261.82	0	523640	index_release	n/a
262.58	0	525160	middle_press	n/a
262.68	0	525360	middle_release	n/a
262.76	0	525520	middle_press	n/a
262.865	0	525730	middle_release	n/a
263.705	0	527410	middle_press	n/a
263.795	0	527590	middle_release	n/a
263.885	0	527770	middle_press	n/a
263.99	0	527980	middle_release	n/a
264.925	0	529850	index_press	n/a
265.045	0	530090	index_release	n/a
265.825	0	531650	middle_press	n/a
266.8	0	533600	middle_release	n/a
268.295	0	536590	middle_press	n/a
269.525	0	539050	middle_release	n/a
270.245	0	540490	middle_press	n/a
270.32	0	540640	middle_release	n/a
270.5	0	541000	middle_press	n/a
270.605	0	541210	middle_release	n/a
271.245	0	542490	index_press	n/a
271.33	0	542660	index_release	n/a
272.48	0	544960	middle_press	n/a
272.59	0	545180	middle_release	n/a
272.69	0	545380	middle_press	n/a
272.845	0	545690	middle_release	n/a
273.635	0	547270	middle_press	n/a
273.725	0	547450	middle_release	n/a
273.825	0	547650	middle_press	n/a
273.92	0	547840	middle_release	n/a
275.155	0	550310	middle_press	n/a
275.545	0	551090	middle_release	n/a
276.015	0	552030	middle_press	n/a
276.485	0	552970	middle_release	n/a
277.455	0	554910	middle_press	n/a
277.55	0	555100	middle_release	n/a
277.66	0	555320	middle_press	n/a
277.775	0	555550	middle_release	n/a
