onset	duration	sample	value	stage_name
271.25	36.4875	542500	stage_start	pinch_release_practice
307.744	180.5345	615488	stage_start	pinch_release_static_palm_up_with_taps
323.325	0	646650	middle_press	n/a
323.42	0	646840	middle_release	n/a
323.605	0	647210	middle_press	n/a
323.71	0	647420	middle_release	n/a
324.515	0	649030	index_press	n/a
325.225	0	650450	index_release	n/a
326.08	0	652160	middle_press	n/a
326.375	0	652750	middle_release	n/a
326.395	0	652790	middle_press	n/a
326.68	0	653360	middle_release	n/a
327.86	0	655720	middle_press	n/a
327.96	0	655920	middle_release	n/a
328.035	0	656070	middle_press	n/a
328.125	0	656250	middle_release	n/a
328.74	0	657480	middle_press	n/a
329.655	0	659310	middle_release	n/a
330.515	0	661030	index_press	n/a
330.605	0	661210	index_release	n/a
330.7	0	661400	index_press	n/a
330.785	0	661570	index_release	n/a
331.675	0	663350	index_press	n/a
331.75	0	663500	index_release	n/a
332.045	0	664090	index_press	n/a
332.24	0	664480	index_release	n/a
333.445	0	666890	middle_press	n/a
334.225	0	668450	middle_release	n/a
335.12	0	670240	index_press	n/a
336.11	0	672220	index_release	n/a
336.985	0	673970	index_press	n/a
337.08	0	674160	index_release	n/a
337.16	0	674320	index_press	n/a
337.255	0	674510	index_release	n/a
338.125	0	676250	index_press	n/a
338.23	0	676460	index_release	n/a
339.09	0	678180	index_press	n/a
340.13	0	680260	index_release	n/a
340.95	0	681900	middle_press	n/a
341.21	0	682420	middle_release	n/a
342.18	0	684360	middle_press	n/a
343.195	0	686390	middle_release	n/a
344.095	0	688190	index_press	n/a
344.185	0	688370	index_release	n/a
344.23	0	688460	index_press	n/a
344.41	0	688820	index_release	n/a
345.22	0	690440	middle_press	n/a
345.335	0	690670	middle_release	n/a
345.44	0	690880	middle_press	n/a
345.525	0	691050	middle_release	n/a
346.02	0	692040	middle_press	n/a
346.15	0	692300	middle_release	n/a
346.31	0	692620	middle_press	n/a
346.43	0	692860	middle_release	n/a
347.54	0	695080	index_press	n/a
347.63	0	695260	index_release	n/a
348.755	0	697510	middle_press	n/a
348.86	0	697720	middle_release	n/a
349.99	0	699980	index_press	n/a
350.075	0	700150	index_release	n/a
350.155	0	700310	index_press	n/a
350.25	0	700500	index_release	n/a
351.035	0	702070	index_press	n/a
351.135	0	702270	index_release	n/a
351.935	0	703870	middle_press	n/a
352.57	0	705140	middle_release	n/a
353.29	0	706580	middle_press	n/a
353.41	0	706820	middle_release	n/a
353.96	0	707920	index_press	n/a
354.735	0	709470	index_release	n/a
355.475	0	710950	middle_press	n/a
355.595	0	711190	middle_release	n/a
356.225	0	712450	index_press	n/a
356.32	0	712640	index_release	n/a
356.39	0	712780	index_press	n/a
356.48	0	712960	index_release	n/a
357.695	0	715390	middle_press	n/a
357.805	0	715610	middle_release	n/a
359.1	0	718200	middle_press	n/a
359.23	0	718460	middle_release	n/a
360.37	0	720740	index_press	n/a
360.475	0	720950	index_release	n/a
360.555	0	721110	index_press	n/a
360.65	0	721300	index_release	n/a
361.73	0	723460	middle_press	n/a
361.825	0	723650	middle_release	n/a
362.105	0	724210	middle_press	n/a
362.22	0	724440	middle_release	n/a
363.065	0	726130	middle_press	n/a
363.18	0	726360	middle_release	n/a
363.47	0	726940	middle_press	n/a
363.585	0	727170	middle_release	n/a
364.64	0	729280	middle_press	n/a
364.745	0	729490	middle_release	n/a
364.805	0	729610	middle_press	n/a
364.89	0	729780	middle_release	n/a
365.44	0	730880	index_press	n/a
365.54	0	731080	index_release	n/a
366.72	0	733440	index_press	n/a
366.825	0	733650	index_release	n/a
368.225	0	736450	index_press	n/a
368.33	0	736660	index_release	n/a
369.19	0	738380	index_press	n/a
369.295	0	738590	index_release	n/a
370.295	0	740590	middle_press	n/a
370.42	0	740840	middle_release	n/a
371.67	0	743340	index_press	n/a
372.56	0	745120	index_release	n/a
373.955	0	747910	index_press	n/a
374.06	0	748120	index_release	n/a
374.13	0	748260	index_press	n/a
374.215	0	748430	index_release	n/a
375.11	0	750220	index_press	n/a
375.2	0	750400	index_release	n/a
375.295	0	750590	index_press	n/a
375.38	0	750760	index_release	n/a
376.25	0	752500	index_press	n/a
376.375	0	752750	index_release	n/a
377.61	0	755220	middle_press	n/a
377.86	0	755720	middle_release	n/a
377.94	0	755880	middle_press	n/a
378.03	0	756060	middle_release	n/a
379.06	0	758120	middle_press	n/a
379.155	0	758310	middle_release	n/a
379.22	0	758440	middle_press	n/a
379.32	0	758640	middle_release	n/a
380.12	0	760240	middle_press	n/a
380.225	0	760450	middle_release	n/a
380.285	0	760570	middle_press	n/a
380.385	0	760770	middle_release	n/a
381.08	0	762160	index_press	n/a
381.205	0	762410	index_release	n/a
381.945	0	763890	middle_press	n/a
382.655	0	765310	middle_release	n/a
383.465	0	766930	middle_press	n/a
384.235	0	768470	middle_release	n/a
385.03	0	770060	index_press	n/a
385.14	0	770280	index_release	n/a
386.205	0	772410	index_press	n/a
386.475	0	772950	index_release	n/a
387.76	0	775520	middle_press	n/a
387.88	0	775760	middle_release	n/a
389.22	0	778440	middle_press	n/a
389.45	0	778900	middle_release	n/a
390.205	0	780410	middle_press	n/a
391.275	0	782550	middle_release	n/a
392.355	0	784710	middle_press	n/a
392.915	0	785830	middle_release	n/a
393.445	0	786890	middle_press	n/a
394.45	0	788900	middle_release	n/a
395.02	0	790040	middle_press	n/a
395.12	0	790240	middle_release	n/a
396.2	0	792400	index_press	n/a
397.075	0	794150	index_release	n/a
398.09	0	796180	index_press	n/a
398.175	0	796350	index_release	n/a
398.26	0	796520	index_press	n/a
398.355	0	796710	index_release	n/a
398.975	0	797950	index_press	n/a
399.07	0	798140	index_release	n/a
400.17	0	800340	index_press	n/a
400.26	0	800520	index_release	n/a
400.4	0	800800	index_press	n/a
400.495	0	800990	index_release	n/a
401.815	0	803630	middle_press	n/a
402.175	0	804350	middle_release	n/a
403.53	0	807060	middle_press	n/a
