onset	duration	sample	value	stage_name
88.544	35.262	177088	stage_start	pinch_release_practice
123.8105	167.4705	247621	stage_start	pinch_release_static_palm_out_with_taps
127.735	0	255470	middle_press	n/a
127.955	0	255910	middle_release	n/a
128.135	0	256270	middle_press	n/a
128.21	0	256420	middle_release	n/a
129.27	0	258540	index_press	n/a
129.625	0	259250	index_release	n/a
130.57	0	261140	middle_press	n/a
130.6	0	261200	middle_release	n/a
130.665	0	261330	middle_press	n/a
130.915	0	261830	middle_release	n/a
132.215	0	264430	middle_press	n/a
132.465	0	264930	middle_release	n/a
132.665	0	265330	index_press	n/a
132.945	0	265890	index_release	n/a
133.17	0	266340	index_press	n/a
133.295	0	266590	index_release	n/a
134.41	0	268820	middle_press	n/a
134.46	0	268920	middle_release	n/a
134.495	0	268990	middle_press	n/a
134.775	0	269550	middle_release	n/a
135.535	0	271070	index_press	n/a
135.65	0	271300	index_release	n/a
136.69	0	273380	middle_press	n/a
136.985	0	273970	middle_release	n/a
137.16	0	274320	middle_press	n/a
137.375	0	274750	middle_release	n/a
137.835	0	275670	index_press	n/a
138.115	0	276230	index_release	n/a
138.93	0	277860	index_press	n/a
139.215	0	278430	index_release	n/a
140.465	0	280930	index_press	n/a
140.75	0	281500	index_release	n/a
142.1	0	284200	index_press	n/a
142.21	0	284420	index_release	n/a
142.295	0	284590	index_press	n/a
142.405	0	284810	index_release	n/a
143.605	0	287210	middle_press	n/a
143.84	0	287680	middle_release	n/a
145.26	0	290520	index_press	n/a
145.355	0	290710	index_release	n/a
145.92	0	291840	index_press	n/a
146.215	0	292430	index_release	n/a
146.445	0	292890	index_press	n/a
146.54	0	293080	index_release	n/a
147.44	0	294880	index_press	n/a
147.735	0	295470	index_release	n/a
148.47	0	296940	middle_press	n/a
148.765	0	297530	middle_release	n/a
149.32	0	298640	index_press	n/a
150.15	0	300300	index_release	n/a
151.085	0	302170	index_press	n/a
151.215	0	302430	index_release	n/a
151.305	0	302610	index_press	n/a
151.405	0	302810	index_release	n/a
152.66	0	305320	middle_press	n/a
152.99	0	305980	middle_release	n/a
154.005	0	308010	index_press	n/a
154.145	0	308290	index_release	n/a
