onset	duration	sample	value	stage_name
100.805	29.8755	201610	stage_start	pinch_release_practice
130.6865	174.854	261373	stage_start	pinch_release_static_vertical_arm_with_taps
141.565	0	283130	middle_press	n/a
141.735	0	283470	middle_release	n/a
141.875	0	283750	middle_press	n/a
141.965	0	283930	middle_release	n/a
142.69	0	285380	index_press	n/a
143.88	0	287760	index_release	n/a
144.58	0	289160	middle_press	n/a
145.32	0	290640	middle_release	n/a
146.055	0	292110	index_press	n/a
146.145	0	292290	index_release	n/a
146.255	0	292510	index_press	n/a
146.34	0	292680	index_release	n/a
147.365	0	294730	middle_press	n/a
148.105	0	296210	middle_release	n/a
149.01	0	298020	middle_press	n/a
149.115	0	298230	middle_release	n/a
149.225	0	298450	middle_press	n/a
149.31	0	298620	middle_release	n/a
150.255	0	300510	index_press	n/a
150.44	0	300880	index_release	n/a
151.19	0	302380	middle_press	n/a
151.315	0	302630	middle_release	n/a
152.305	0	304610	index_press	n/a
152.405	0	304810	index_release	n/a
152.52	0	305040	index_press	n/a
152.625	0	305250	index_release	n/a
154.05	0	308100	middle_press	n/a
154.13	0	308260	middle_release	n/a
154.875	0	309750	middle_press	n/a
154.95	0	309900	middle_release	n/a
155.07	0	310140	middle_press	n/a
155.155	0	310310	middle_release	n/a
155.735	0	311470	index_press	n/a
156.205	0	312410	index_release	n/a
157.625	0	315250	index_press	n/a
157.91	0	315820	index_release	n/a
158.805	0	317610	index_press	n/a
158.905	0	317810	index_release	n/a
159	0	318000	index_press	n/a
159.105	0	318210	index_release	n/a
160.435	0	320870	middle_press	n/a
161.37	0	322740	middle_release	n/a
162.49	0	324980	middle_press	n/a
163.32	0	326640	middle_release	n/a
164.26	0	328520	index_press	n/a
164.515	0	329030	index_release	n/a
165.555	0	331110	index_press	n/a
166.5	0	333000	index_release	n/a
167.915	0	335830	index_press	n/a
168.05	0	336100	index_release	n/a
168.75	0	337500	index_press	n/a
168.9	0	337800	index_release	n/a
169.995	0	339990	index_press	n/a
170.09	0	340180	index_release	n/a
170.195	0	340390	index_press	n/a
170.275	0	340550	index_release	n/a
171.045	0	342090	index_press	n/a
171.195	0	342390	index_release	n/a
172.41	0	344820	middle_press	n/a
172.505	0	345010	middle_release	n/a
172.61	0	345220	middle_press	n/a
172.705	0	345410	middle_release	n/a
173.345	0	346690	index_press	n/a
173.905	0	347810	index_release	n/a
174.83	0	349660	middle_press	n/a
175.6	0	351200	middle_release	n/a
176.535	0	353070	index_press	n/a
176.83	0	353660	index_release	n/a
177.61	0	355220	middle_press	n/a
178.13	0	356260	middle_release	n/a
179.235	0	358470	middle_press	n/a
179.4	0	358800	middle_release	n/a
180.82	0	361640	index_press	n/a
180.925	0	361850	index_release	n/a
181.025	0	362050	index_press	n/a
181.115	0	362230	index_release	n/a
182.42	0	364840	middle_press	n/a
182.65	0	365300	middle_release	n/a
183.195	0	366390	middle_press	n/a
183.325	0	366650	middle_release	n/a
183.42	0	366840	middle_press	n/a
183.5	0	367000	middle_release	n/a
184.055	0	368110	middle_press	n/a
184.975	0	369950	middle_release	n/a
186.1	0	372200	middle_press	n/a
186.275	0	372550	middle_release	n/a
186.845	0	373690	middle_press	n/a
186.95	0	373900	middle_release	n/a
188.12	0	376240	index_press	n/a
188.29	0	376580	index_release	n/a
189.305	0	378610	index_press	n/a
190.25	0	380500	index_release	n/a
191.355	0	382710	middle_press	n/a
191.49	0	382980	middle_release	n/a
191.605	0	383210	middle_press	n/a
191.685	0	383370	middle_release	n/a
192.35	0	384700	index_press	n/a
192.645	0	385290	index_release	n/a
193.595	0	387190	index_press	n/a
193.705	0	387410	index_release	n/a
194.31	0	388620	middle_press	n/a
194.45	0	388900	middle_release	n/a
195.515	0	391030	middle_press	n/a
196.58	0	393160	middle_release	n/a
197.655	0	395310	middle_press	n/a
197.745	0	395490	middle_release	n/a
197.84	0	395680	middle_press	n/a
197.935	0	395870	middle_release	n/a
199.15	0	398300	middle_press	n/a
199.94	0	399880	middle_release	n/a
200.905	0	401810	index_press	n/a
201.115	0	402230	index_release	n/a
202.215	0	404430	index_press	n/a
202.315	0	404630	index_release	n/a
202.405	0	404810	index_press	n/a
202.51	0	405020	index_release	n/a
203.87	0	407740	middle_press	n/a
204.43	0	408860	middle_release	n/a
205.62	0	411240	middle_press	n/a
205.735	0	411470	middle_release	n/a
205.865	0	411730	middle_press	n/a
205.96	0	411920	middle_release	n/a
206.875	0	413750	index_press	n/a
207.425	0	414850	index_release	n/a
208.3	0	416600	middle_press	n/a
209.2	0	418400	middle_release	n/a
210.42	0	420840	index_press	n/a
210.525	0	421050	index_release	n/a
210.62	0	421240	index_press	n/a
210.73	0	421460	index_release	n/a
211.43	0	422860	middle_press	n/a
212.135	0	424270	middle_release	n/a
213.06	0	426120	index_press	n/a
213.66	0	427320	index_release	n/a
214.785	0	429570	middle_press	n/a
214.875	0	429750	middle_release	n/a
215.015	0	430030	middle_press	n/a
215.125	0	430250	middle_release	n/a
216.025	0	432050	index_press	n/a
216.1	0	432200	index_release	n/a
216.23	0	432460	index_press	n/a
216.365	0	432730	index_release	n/a
217.49	0	434980	index_press	n/a
217.655	0	435310	index_release	n/a
218.85	0	437700	middle_press	n/a
218.935	0	437870	middle_release	n/a
219.725	0	439450	middle_press	n/a
219.815	0	439630	middle_release	n/a
219.94	0	439880	middle_press	n/a
220.04	0	440080	middle_release	n/a
221.135	0	442270	index_press	n/a
221.945	0	443890	index_release	n/a
222.645	0	445290	middle_press	n/a
222.84	0	445680	middle_release	n/a
223.88	0	447760	middle_press	n/a
223.965	0	447930	middle_release	n/a
224.09	0	448180	middle_press	n/a
224.2	0	448400	middle_release	n/a
224.885	0	449770	middle_press	n/a
225.685	0	451370	middle_release	n/a
227.11	0	454220	index_press	n/a
227.79	0	455580	index_release	n/a
228.55	0	457100	middle_press	n/a
228.695	0	457390	middle_release	n/a
228.805	0	457610	middle_press	n/a
228.91	0	457820	middle_release	n/a
229.88	0	459760	middle_press	n/a
229.965	0	459930	middle_release	n/a
230.09	0	460180	middle_press	n/a
230.19	0	460380	middle_release	n/a
231.18	0	462360	middle_press	n/a
231.335	0	462670	middle_release	n/a
232.1	0	464200	middle_press	n/a
233.145	0	466290	middle_release	n/a
234.21	0	468420	index_press	n/a
235.21	0	470420	index_release	n/a
236.475	0	472950	index_press	n/a
236.495	0	472990	index_release	n/a
237.94	0	475880	index_press	n/a
238.29	0	476580	index_release	n/a
238.91	0	477820	middle_press	n/a
239.695	0	479390	middle_release	n/a
240.47	0	480940	index_press	n/a
241.315	0	482630	index_release	n/a
242.415	0	484830	index_press	n/a
242.53	0	485060	index_release	n/a
243.17	0	486340	index_press	n/a
243.275	0	486550	index_release	n/a
243.43	0	486860	index_press	n/a
243.555	0	487110	index_release	n/a
244.685	0	489370	middle_press	n/a
245.245	0	490490	middle_release	n/a
245.965	0	491930	middle_press	n/a
245.985	0	491970	middle_release	n/a
246.97	0	493940	index_press	n/a
247.24	0	494480	index_release	n/a
247.325	0	494650	index_press	n/a
247.43	0	494860	index_release	n/a
247.91	0	495820	middle_press	n/a
248.05	0	496100	middle_release	n/a
248.175	0	496350	middle_press	n/a
248.27	0	496540	middle_release	n/a
249.085	0	498170	index_press	n/a
249.17	0	498340	index_release	n/a
249.275	0	498550	index_press	n/a
249.37	0	498740	index_release	n/a
250.36	0	500720	middle_press	n/a
250.6	0	501200	middle_release	n/a
251.875	0	503750	middle_press	n/a
251.965	0	503930	middle_release	n/a
252.925	0	505850	middle_press	n/a
253.045	0	506090	middle_release	n/a
254.385	0	508770	index_press	n/a
254.54	0	509080	index_release	n/a
255.86	0	511720	index_press	n/a
255.965	0	511930	index_release	n/a
256.085	0	512170	index_press	n/a
256.19	0	512380	index_release	n/a
257.105	0	514210	index_press	n/a
257.9	0	515800	index_release	n/a
258.665	0	517330	middle_press	n/a
258.76	0	517520	middle_release	n/a
259.27	0	518540	middle_press	n/a
259.365	0	518730	middle_release	n/a
259.465	0	518930	middle_press	n/a
259.57	0	519140	middle_release	n/a
260.345	0	520690	index_press	n/a
260.395	0	520790	index_release	n/a
260.625	0	521250	index_press	n/a
260.905	0	521810	index_release	n/a
261.975	0	523950	middle_press	n/a
262.885	0	525770	middle_release	n/a
264.14	0	528280	middle_press	n/a
264.31	0	528620	middle_release	n/a
264.93	0	529860	index_press	n/a
265.39	0	530780	index_release	n/a
266.065	0	532130	middle_press	n/a
266.305	0	532610	middle_release	n/a
267.38	0	534760	middle_press	n/a
267.49	0	534980	middle_release	n/a
267.61	0	535220	middle_press	n/a
267.71	0	535420	middle_release	n/a
268.385	0	536770	index_press	n/a
268.49	0	536980	index_release	n/a
268.655	0	537310	index_press	n/a
268.775	0	537550	index_release	n/a
270.235	0	540470	middle_press	n/a
270.33	0	540660	middle_release	n/a
270.45	0	540900	middle_press	n/a
270.545	0	541090	middle_release	n/a
271.485	0	542970	index_press	n/a
271.805	0	543610	index_release	n/a
272.855	0	545710	index_press	n/a
273.345	0	546690	index_release	n/a
274.475	0	548950	middle_press	n/a
275.455	0	550910	middle_release	n/a
276.145	0	552290	middle_press	n/a
276.63	0	553260	middle_release	n/a
277.47	0	554940	middle_press	n/a
277.495	0	554990	middle_release	n/a
278.475	0	556950	middle_press	n/a
278.545	0	557090	middle_release	n/a
278.655	0	557310	middle_press	n/a
278.73	0	557460	middle_release	n/a
280.285	0	560570	index_press	n/a
280.525	0	561050	index_release	n/a
281.09	0	562180	index_press	n/a
281.79	0	563580	index_release	n/a
283.16	0	566320	index_press	n/a
283.26	0	566520	index_release	n/a
283.36	0	566720	index_press	n/a
283.46	0	566920	index_release	n/a
284.285	0	568570	index_press	n/a
284.775	0	569550	index_release	n/a
285.385	0	570770	index_press	n/a
285.5	0	571000	index_release	n/a
286.715	0	573430	index_press	n/a
286.84	0	573680	index_release	n/a
287.925	0	575850	middle_press	n/a
288.375	0	576750	middle_release	n/a
289.055	0	578110	middle_press	n/a
289.16	0	578320	middle_release	n/a
289.84	0	579680	index_press	n/a
289.955	0	579910	index_release	n/a
290.595	0	581190	index_press	n/a
290.72	0	581440	index_release	n/a
291.515	0	583030	middle_press	n/a
291.62	0	583240	middle_release	n/a
292.465	0	584930	index_press	n/a
292.92	0	585840	index_release	n/a
293.91	0	587820	index_press	n/a
294.025	0	588050	index_release	n/a
294.115	0	588230	index_press	n/a
294.21	0	588420	index_release	n/a
294.82	0	589640	index_press	n/a
294.92	0	589840	index_release	n/a
295.03	0	590060	index_press	n/a
295.15	0	590300	index_release	n/a
296.11	0	592220	middle_press	n/a
296.21	0	592420	middle_release	n/a
296.31	0	592620	middle_press	n/a
296.395	0	592790	middle_release	n/a
297.325	0	594650	index_press	n/a
297.425	0	594850	index_release	n/a
297.525	0	595050	index_press	n/a
297.635	0	595270	index_release	n/a
298.225	0	596450	index_press	n/a
298.325	0	596650	index_release	n/a
298.44	0	596880	index_press	n/a
298.55	0	597100	index_release	n/a
299.74	0	599480	middle_press	n/a
299.825	0	599650	middle_release	n/a
299.925	0	599850	middle_press	n/a
300.02	0	600040	middle_release	n/a
300.79	0	601580	index_press	n/a
300.89	0	601780	index_release	n/a
300.99	0	601980	index_press	n/a
301.09	0	602180	index_release	n/a
302.25	0	604500	index_press	n/a
302.625	0	605250	index_release	n/a
305.55	179.3605	611100	stage_start	pinch_release_static_hand_in_lap_with_taps
319.515	0	639030	index_press	n/a
319.75	0	639500	index_release	n/a
320.46	0	640920	index_press	n/a
320.69	0	641380	index_release	n/a
321.65	0	643300	middle_press	n/a
321.735	0	643470	middle_release	n/a
321.87	0	643740	middle_press	n/a
321.96	0	643920	middle_release	n/a
323.305	0	646610	index_press	n/a
323.445	0	646890	index_release	n/a
324.835	0	649670	middle_press	n/a
324.935	0	649870	middle_release	n/a
326.235	0	652470	index_press	n/a
326.335	0	652670	index_release	n/a
326.465	0	652930	index_press	n/a
326.58	0	653160	index_release	n/a
327.875	0	655750	index_press	n/a
328.005	0	656010	index_release	n/a
329.055	0	658110	index_press	n/a
329.605	0	659210	index_release	n/a
330.415	0	660830	index_press	n/a
330.555	0	661110	index_release	n/a
331.595	0	663190	middle_press	n/a
331.7	0	663400	middle_release	n/a
331.835	0	663670	middle_press	n/a
331.94	0	663880	middle_release	n/a
332.795	0	665590	index_press	n/a
332.965	0	665930	index_release	n/a
333.74	0	667480	index_press	n/a
334.44	0	668880	index_release	n/a
335.715	0	671430	index_press	n/a
335.83	0	671660	index_release	n/a
336.715	0	673430	index_press	n/a
336.88	0	673760	index_release	n/a
338.25	0	676500	middle_press	n/a
338.7	0	677400	middle_release	n/a
339.89	0	679780	index_press	n/a
339.995	0	679990	index_release	n/a
340.1	0	680200	index_press	n/a
340.215	0	680430	index_release	n/a
341.335	0	682670	middle_press	n/a
341.63	0	683260	middle_release	n/a
342.195	0	684390	middle_press	n/a
343.02	0	686040	middle_release	n/a
343.805	0	687610	index_press	n/a
344.025	0	688050	index_release	n/a
345.09	0	690180	middle_press	n/a
345.29	0	690580	middle_release	n/a
345.34	0	690680	middle_press	n/a
345.54	0	691080	middle_release	n/a
346.775	0	693550	middle_press	n/a
347.7	0	695400	middle_release	n/a
