onset	duration	sample	value	stage_name
70.692	31.732	141384	stage_start	pinch_practice
108.489	86.5195	216978	stage_start	pinch_release_static_hand_in_lap_with_taps
115.065	0	230130	middle_press	n/a
115.2	0	230400	middle_release	n/a
116.33	0	232660	index_press	n/a
116.43	0	232860	index_release	n/a
117.82	0	235640	middle_press	n/a
117.975	0	235950	middle_release	n/a
118.695	0	237390	index_press	n/a
118.81	0	237620	index_release	n/a
118.91	0	237820	index_press	n/a
118.99	0	237980	index_release	n/a
119.79	0	239580	middle_press	n/a
119.895	0	239790	middle_release	n/a
121.01	0	242020	middle_press	n/a
122.06	0	244120	middle_release	n/a
122.795	0	245590	middle_press	n/a
122.915	0	245830	middle_release	n/a
123	0	246000	middle_press	n/a
123.105	0	246210	middle_release	n/a
124.195	0	248390	index_press	n/a
124.78	0	249560	index_release	n/a
125.425	0	250850	index_press	n/a
125.595	0	251190	index_release	n/a
126.9	0	253800	middle_press	n/a
127.03	0	254060	middle_release	n/a
127.63	0	255260	index_press	n/a
127.755	0	255510	index_release	n/a
127.86	0	255720	index_press	n/a
127.95	0	255900	index_release	n/a
129.135	0	258270	index_press	n/a
129.52	0	259040	index_release	n/a
130.885	0	261770	middle_press	n/a
130.975	0	261950	middle_release	n/a
131.07	0	262140	middle_press	n/a
131.165	0	262330	middle_release	n/a
131.865	0	263730	index_press	n/a
132.295	0	264590	index_release	n/a
132.98	0	265960	index_press	n/a
133.115	0	266230	index_release	n/a
133.715	0	267430	index_press	n/a
133.84	0	267680	index_release	n/a
133.93	0	267860	index_press	n/a
134.015	0	268030	index_release	n/a
135.165	0	270330	middle_press	n/a
135.305	0	270610	middle_release	n/a
135.4	0	270800	middle_press	n/a
135.575	0	271150	middle_release	n/a
136.44	0	272880	middle_press	n/a
136.555	0	273110	middle_release	n/a
137.345	0	274690	middle_press	n/a
137.5	0	275000	middle_release	n/a
138.32	0	276640	index_press	n/a
138.765	0	277530	index_release	n/a
139.8	0	279600	index_press	n/a
139.94	0	279880	index_release	n/a
140.035	0	280070	index_press	n/a
140.105	0	280210	index_release	n/a
141.03	0	282060	middle_press	n/a
141.125	0	282250	middle_release	n/a
141.23	0	282460	middle_press	n/a
141.495	0	282990	middle_release	n/a
142.3	0	284600	middle_press	n/a
142.945	0	285890	middle_release	n/a
144.005	0	288010	middle_press	n/a
144.35	0	288700	middle_release	n/a
145.33	0	290660	index_press	n/a
145.98	0	291960	index_release	n/a
146.875	0	293750	index_press	n/a
146.99	0	293980	index_release	n/a
147.835	0	295670	middle_press	n/a
148.69	0	297380	middle_release	n/a
149.505	0	299010	middle_press	n/a
149.595	0	299190	middle_release	n/a
149.7	0	299400	middle_press	n/a
149.825	0	299650	middle_release	n/a
150.435	0	300870	middle_press	n/a
151.195	0	302390	middle_release	n/a
152.175	0	304350	index_press	n/a
152.335	0	304670	index_release	n/a
152.45	0	304900	index_press	n/a
152.515	0	305030	index_release	n/a
153.27	0	306540	index_press	n/a
153.345	0	306690	index_release	n/a
153.515	0	307030	index_press	n/a
153.61	0	307220	index_release	n/a
154.825	0	309650	index_press	n/a
154.975	0	309950	index_release	n/a
155.895	0	311790	middle_press	n/a
155.975	0	311950	middle_release	n/a
156.075	0	312150	middle_press	n/a
156.175	0	312350	middle_release	n/a
157.33	0	314660	middle_press	n/a
157.41	0	314820	middle_release	n/a
157.59	0	315180	middle_press	n/a
157.695	0	315390	middle_release	n/a
158.555	0	317110	index_press	n/a
158.68	0	317360	index_release	n/a
159.57	0	319140	middle_press	n/a
159.68	0	319360	middle_release	n/a
159.76	0	319520	middle_press	n/a
159.975	0	319950	middle_release	n/a
160.625	0	321250	middle_press	n/a
160.78	0	321560	middle_release	n/a
161.59	0	323180	middle_press	n/a
162.645	0	325290	middle_release	n/a
163.57	0	327140	index_press	n/a
164.33	0	328660	index_release	n/a
165.325	0	330650	middle_press	n/a
165.44	0	330880	middle_release	n/a
165.555	0	331110	middle_press	n/a
165.705	0	331410	middle_release	n/a
166.585	0	333170	index_press	n/a
166.71	0	333420	index_release	n/a
166.845	0	333690	index_press	n/a
166.975	0	333950	index_release	n/a
168.195	0	336390	index_press	n/a
168.345	0	336690	index_release	n/a
169.22	0	338440	index_press	n/a
169.36	0	338720	index_release	n/a
169.955	0	339910	index_press	n/a
170.7	0	341400	index_release	n/a
171.755	0	343510	middle_press	n/a
171.885	0	343770	middle_release	n/a
173.125	0	346250	index_press	n/a
173.64	0	347280	index_release	n/a
174.62	0	349240	index_press	n/a
174.725	0	349450	index_release	n/a
174.835	0	349670	index_press	n/a
174.945	0	349890	index_release	n/a
176.04	0	352080	index_press	n/a
176.395	0	352790	index_release	n/a
177.005	0	354010	middle_press	n/a
177.105	0	354210	middle_release	n/a
178.22	0	356440	middle_press	n/a
178.57	0	357140	middle_release	n/a
179.395	0	358790	index_press	n/a
179.535	0	359070	index_release	n/a
180.41	0	360820	middle_press	n/a
180.535	0	361070	middle_release	n/a
181.325	0	362650	middle_press	n/a
181.66	0	363320	middle_release	n/a
182.475	0	364950	middle_press	n/a
183.225	0	366450	middle_release	n/a
184.125	0	368250	index_press	n/a
184.96	0	369920	index_release	n/a
186.23	0	372460	middle_press	n/a
186.665	0	373330	middle_release	n/a
187.46	0	374920	middle_press	n/a
187.555	0	375110	middle_release	n/a
187.655	0	375310	middle_press	n/a
187.905	0	375810	middle_release	n/a
188.5	0	377000	index_press	n/a
188.675	0	377350	index_release	n/a
188.815	0	377630	index_press	n/a
188.935	0	377870	index_release	n/a
190.08	0	380160	index_press	n/a
190.185	0	380370	index_release	n/a
190.33	0	380660	index_press	n/a
190.46	0	380920	index_release	n/a
191.875	0	383750	index_press	n/a
192.06	0	384120	index_release	n/a
203.6895	22.313	407379	stage_start	thumb_swipes_practice
232.251	70.6475	464502	stage_start	thumb_swipes_static_arm_in_lap
237.955	0	475910	thumb_out	n/a
239.08	0	478160	thumb_up	n/a
240.665	0	481330	thumb_click	n/a
241.34	0	482680	thumb_in	n/a
242.42	0	484840	thumb_click	n/a
243.125	0	486250	thumb_down	n/a
243.97	0	487940	thumb_up	n/a
245.29	0	490580	thumb_click	n/a
246.08	0	492160	thumb_down	n/a
247.25	0	494500	thumb_up	n/a
248.155	0	496310	thumb_up	n/a
248.96	0	497920	thumb_out	n/a
250.265	0	500530	thumb_down	n/a
251.395	0	502790	thumb_up	n/a
252.1	0	504200	thumb_out	n/a
252.74	0	505480	thumb_out	n/a
254.415	0	508830	thumb_click	n/a
255.105	0	510210	thumb_in	n/a
255.975	0	511950	thumb_out	n/a
257.225	0	514450	thumb_click	n/a
258.08	0	516160	thumb_in	n/a
259.095	0	518190	thumb_down	n/a
259.76	0	519520	thumb_out	n/a
261.165	0	522330	thumb_in	n/a
262.62	0	525240	thumb_in	n/a
263.775	0	527550	thumb_out	n/a
264.65	0	529300	thumb_out	n/a
265.755	0	531510	thumb_out	n/a
267.17	0	534340	thumb_click	n/a
267.93	0	535860	thumb_up	n/a
269.03	0	538060	thumb_down	n/a
270.27	0	540540	thumb_up	n/a
271	0	542000	thumb_click	n/a
272.335	0	544670	thumb_in	n/a
273.33	0	546660	thumb_click	n/a
274.355	0	548710	thumb_up	n/a
275.49	0	550980	thumb_in	n/a
276.575	0	553150	thumb_down	n/a
277.445	0	554890	thumb_up	n/a
278.665	0	557330	thumb_in	n/a
279.685	0	559370	thumb_in	n/a
280.865	0	561730	thumb_down	n/a
281.575	0	563150	thumb_in	n/a
282.54	0	565080	thumb_down	n/a
283.26	0	566520	thumb_click	n/a
284.42	0	568840	thumb_in	n/a
285.395	0	570790	thumb_click	n/a
286.525	0	573050	thumb_up	n/a
287.355	0	574710	thumb_up	n/a
288.355	0	576710	thumb_click	n/a
289.72	0	579440	thumb_out	n/a
290.98	0	581960	thumb_out	n/a
291.94	0	583880	thumb_in	n/a
292.715	0	585430	thumb_down	n/a
294.1	0	588200	thumb_up	n/a
295.16	0	590320	thumb_down	n/a
296.48	0	592960	thumb_down	n/a
297.78	0	595560	thumb_click	n/a
298.665	0	597330	thumb_out	n/a
299.7	0	599400	thumb_down	n/a
302.905	73.3405	605810	stage_start	thumb_swipes_static_arm_front
308.175	0	616350	thumb_down	n/a
309.61	0	619220	thumb_click	n/a
311.02	0	622040	thumb_click	n/a
312.115	0	624230	thumb_click	n/a
312.835	0	625670	thumb_out	n/a
313.835	0	627670	thumb_down	n/a
315.025	0	630050	thumb_out	n/a
315.92	0	631840	thumb_out	n/a
316.685	0	633370	thumb_up	n/a
318.07	0	636140	thumb_out	n/a
318.84	0	637680	thumb_in	n/a
319.985	0	639970	thumb_in	n/a
321.19	0	642380	thumb_out	n/a
322.225	0	644450	thumb_down	n/a
323.05	0	646100	thumb_out	n/a
324.22	0	648440	thumb_out	n/a
325.13	0	650260	thumb_down	n/a
326.595	0	653190	thumb_up	n/a
327.835	0	655670	thumb_out	n/a
328.885	0	657770	thumb_out	n/a
329.755	0	659510	thumb_click	n/a
331.075	0	662150	thumb_out	n/a
332.445	0	664890	thumb_in	n/a
333.78	0	667560	thumb_down	n/a
334.95	0	669900	thumb_up	n/a
335.785	0	671570	thumb_in	n/a
